-20.4	-22.7	-23.8	-24.9	-27.1	-29.2	-34.3	-39.2
-21.4	-22.6	-22.9	-24.5	-26.6	-28.8	-33.4	-38.1
-20.2	-22	-22.8	-23.5	-25.3	-27.1	-31.1	-35.1
-19.6	-20.4	-21.2	-22	-23.1	-24.4	-27.4	-30.3
-19.1	-19.3	-19.6	-20.1	-20.6	-21.3	-22.9	-24.5
-18	-18	-18	-18	-18	-18	-18	-18
-16.9	-16.7	-16.4	-15.9	-15.3	-14.6	-12.9	-11
-16.4	-15.6	-14.8	-14	-12.7	-11.3	-7.6	-3.5
-15.8	-14	-13.2	-12.2	-10.3	-8.1	-2.5	3.9
-14.6	-13.4	-11.5	-10.9	-8.2	-5.7	1.8	10.4
-15.5	-12.9	-11.6	-10.2	-7.3	-4.3	4	13.9
-14.6	-13.1	-11.5	-10.6	-7.8	-5	3.2	12.6
-15.8	-14	-12.9	-11.8	-9.6	-7.3	-0.8	6.7
-16.4	-15.1	-14.5	-13.8	-12.2	-10.6	-6.4	-1.6
-16.9	-16.6	-16.4	-15.9	-15.2	-14.4	-12.4	-10.2
-18	-18	-18	-18	-18	-18	-18	-18
-19.1	-19.3	-19.6	-20.1	-20.6	-21.3	-23	-24.7
-19.6	-20.4	-21.2	-21.7	-23	-24.3	-27.3	-30.4
-20.2	-21.3	-22.4	-23.5	-25	-26.7	-30.8	-34.9
-21.4	-22.3	-22.9	-24.5	-26.6	-28.5	-33.3	-38
-20.4	-22.7	-23.8	-24.9	-27.1	-29.2	-34.3	-39.2
