5.2	1.5	-0.2	-1.9	-5.1	-8.2	-15.3	-21.8
5	1.3	-0.5	-2.4	-5.7	-8.6	-15.7	-21.9
5.7	2.4	0.9	-0.6	-3.4	-6.1	-12	-17.3
6.9	4.7	3.7	2.6	0.7	-1.1	-5.3	-9.1
7.9	6.9	6.5	6	5.1	4.2	2	0
9	9	9	9	9	9	9	9
10.1	10.6	11.2	11.7	12.6	13.5	15.7	18
10.6	12.5	13.3	14.3	16	17.8	22.6	27.7
11.2	14.1	15.6	16.7	19.6	22.5	30.2	39.1
12.4	15.8	17.6	19.5	23.5	27.7	39.3	44
13.1	17.5	19.8	22.2	27.4	33	44	44
13.3	18.2	20.7	23.5	29.3	35.8	44	44
13	16.7	18.9	21.4	26.3	31.9	44	44
11.4	14	15.4	16.8	19.8	23.2	33.1	35.1
10.1	11.2	11.8	12.4	13.7	15.1	19	20.7
9	9	9	9	9	9	9	9
7.9	7.4	6.7	6.2	5.3	4.3	1.8	-0.9
7.4	5.5	4.8	3.9	2.3	0.5	-3.7	-8.1
6.8	4.2	2.8	1.7	-0.5	-2.8	-8.5	-14
5.6	2.5	1.3	-0.2	-3	-5.8	-12.5	-18.7
5.2	1.5	-0.2	-1.9	-5.1	-8.2	-15.3	-21.8
