1.4	-1.9	-3.5	-5.1	-8.1	-11	-17.7	-23.7
1.3	-2.1	-3.6	-5.1	-8.2	-11	-17.4	-23.2
2.1	-0.8	-2	-3.4	-5.9	-8.2	-13.7	-18.6
2.9	1.3	0.2	-0.6	-2.2	-4	-7.8	-11.3
3.9	3.4	2.8	2.3	1.5	0.7	-1.3	-3.3
5	5	5	5	5	5	5	5
6.1	6.6	7.1	7.5	8.3	9.2	11.3	13.6
6.6	8.2	9.2	10	11.7	13.4	18.1	23.1
7.2	9.8	11.2	12.7	15.2	18.1	25.7	34.5
8.4	11.5	13.3	15.1	18.9	22.9	34.4	44
8.8	12.9	15.1	17.3	22.1	27.3	42.7	44
8.7	13	15.2	17.6	22.8	28.3	44	44
8.3	11.6	13.4	15.3	19.4	23.8	37.1	44
7.1	9.2	10.3	11.6	14.1	16.7	24.4	34
6.1	7.1	7.5	8	9.1	10.2	13.4	17
5	5	5	5	5	5	5	5
3.9	3.4	2.9	2.5	1.6	0.8	-1.5	-3.8
3.4	1.8	1	0.2	-1.3	-2.9	-6.8	-10.8
2.8	0.2	-0.8	-1.9	-4.1	-6.3	-11.4	-16.5
1.6	-1.5	-2.4	-3.6	-6.4	-9.1	-15.2	-21
1.4	-1.9	-3.5	-5.1	-8.1	-11	-17.7	-23.7
