-4	-4	-4	-4	-4	-4	-4	-4
-5.2	-6.3	-6.8	-7.3	-8.3	-9.2	-11.3	-13.2
-6.1	-8.2	-9.1	-10.1	-11.8	-13.5	-17.4	-21
-6.9	-9.1	-10.2	-11.7	-13.9	-16.1	-21.4	-26.3
-7.4	-8.9	-10.8	-12	-14.8	-17.2	-23.4	-29.3
-6.7	-9.5	-10.8	-12.1	-14.8	-17.5	-24	-30.7
-7.4	-8.9	-10.5	-11.7	-14.2	-17	-23.7	-30.8
-6.2	-8.4	-9.8	-10.9	-13.2	-15.8	-22.4	-29.6
-5.6	-7.7	-8.5	-9.6	-11.5	-13.7	-19.5	-26.2
-5.1	-6.2	-6.8	-7.4	-8.6	-10	-13.9	-16.4
-4	-4	-4	-4	-4	-4	-4	-4
-2.7	-1.4	-0.7	0.1	1.8	3.6	8.4	8.4
-1.6	0.8	2.1	3.4	6.2	9.4	18.7	23.7
-1.1	1.8	3.3	4.8	8.1	11.6	21.7	34.3
-0.6	2.5	3.4	4.9	8.3	11.7	20.9	31.7
-1.2	1.6	3.1	4.5	7.5	10.6	18.7	27.5
-0.6	0.9	2.5	3.7	6.2	9	15.7	22.8
-1.8	0.4	1.5	2.6	4.7	6.9	12.2	17.6
-2.4	-0.5	0.2	1	2.6	4.2	8	11.6
-2.9	-1.9	-1.6	-1.1	-0.2	0.6	2.6	4.5
-4	-4	-4	-4	-4	-4	-4	-4
