-25.6	-28.1	-29.4	-30.6	-33	-35.4	-41.3	-45
-26.4	-27.9	-29.5	-30.7	-33.1	-35.3	-40.9	-44.9
-25.2	-27.8	-28.9	-30	-32.1	-34.3	-39	-43.4
-24.6	-26.7	-27.5	-28.3	-29.9	-31.4	-34.9	-38.2
-24.1	-25.1	-25.3	-25.7	-26.5	-27.3	-29.2	-30.9
-23	-23	-23	-23	-23	-23	-23	-23
-21.9	-21.4	-20.9	-20.6	-19.8	-19.1	-17.3	-15.5
-21.4	-20.1	-19.3	-18.7	-17.2	-15.8	-12.3	-8.8
-20.8	-19	-17.9	-17.1	-15	-13.1	-7.9	-2.6
-19.6	-18.1	-16.5	-15.6	-13.2	-10.7	-4	3.3
-20.3	-17.6	-16.2	-14.8	-11.8	-8.8	-0.6	8.7
-19.6	-18.1	-15.9	-14.4	-11	-7.7	1.7	12.9
-20.1	-17.5	-16.4	-14.9	-11.7	-8.3	1.3	12.9
-20.9	-19	-17.9	-16.7	-14.2	-11.6	-4.1	-4.1
-21.9	-20.9	-20.3	-19.8	-18.5	-17.2	-14.6	-14.6
-23	-23	-23	-23	-23	-23	-23	-23
-24.1	-24.6	-25.2	-25.6	-26.6	-27.6	-30.3	-31.4
-24.6	-25.9	-26.7	-27.5	-29.3	-30.9	-35.3	-40.1
-25.2	-27	-28.1	-28.9	-31.1	-33.2	-38.5	-44.1
-26.4	-27.6	-29.5	-30.1	-32.2	-34.7	-40.5	-44.9
-25.6	-28.1	-29.4	-30.6	-33	-35.4	-41.3	-45
