-26.6	-29.2	-30.4	-31.7	-34.1	-36.5	-42.5	-45
-27.4	-28.9	-30.5	-31.7	-34.1	-36.6	-42.1	-45
-26.2	-28.8	-29.9	-31	-33.2	-35.3	-40.1	-44.7
-26.1	-27.7	-28.5	-29.3	-31	-32.5	-36.1	-39.4
-25.1	-26.1	-26.4	-26.8	-27.6	-28.4	-30.3	-32.1
-24	-24	-24	-24	-24	-24	-24	-24
-22.9	-22.4	-21.9	-21.5	-20.8	-20	-18.2	-16.4
-22.4	-21.1	-20.3	-19.5	-18.1	-16.6	-13.2	-9.6
-21.8	-20	-18.9	-18.1	-16	-13.8	-8.9	-3.5
-20.6	-19.1	-17.5	-16.6	-14.2	-11.7	-5	2.2
-21.3	-18.6	-17.2	-15.8	-12.8	-9.8	-1.7	7.5
-20.6	-19.1	-16.9	-15.4	-12	-8.7	0.6	11.8
-21.1	-18.5	-17.1	-15.6	-12.6	-9.1	0.5	9.1
-21.9	-19.8	-18.7	-17.6	-15	-12.3	-6.5	-6.5
-22.9	-21.9	-21.3	-20.7	-19.4	-18	-16.2	-16.2
-24	-24	-24	-24	-24	-24	-24	-24
-25.1	-25.6	-26.2	-26.7	-27.7	-28.8	-31.6	-31.8
-25.6	-27.2	-28	-28.8	-30.4	-32	-36.6	-41.5
-26.2	-28	-29.1	-30.2	-32.1	-34.3	-39.8	-45
-27.4	-28.6	-30.5	-31.1	-33.5	-35.7	-41.6	-45
-26.6	-29.2	-30.4	-31.7	-34.1	-36.5	-42.5	-45
