-18	-18	-18	-18	-18	-18	-18	-18
-19.4	-20.6	-21.2	-21.8	-22.9	-24	-26.4	-28.4
-20.4	-22.5	-23.6	-24.4	-26.4	-28.3	-32.6	-36.5
-20.9	-23.5	-24.6	-26	-28.3	-30.8	-36.6	-42.1
-21.4	-24.5	-25.4	-26.6	-29.4	-32.2	-39.2	-45
-21	-24	-25.5	-27	-30	-33.1	-40.8	-45
-21.4	-24.5	-25.4	-26.9	-30	-33.3	-41.8	-45
-20.9	-23.5	-25	-26.4	-29.6	-32.9	-41.7	-45
-20.4	-22.8	-24.1	-25.4	-28.1	-31.1	-35.5	-35.5
-19.4	-21	-21.8	-22.7	-24.5	-25.8	-25.8	-25.8
-18	-18	-18	-18	-18	-18	-18	-18
-16.5	-14.9	-14	-13.1	-11.1	-10.2	-10.2	-10.2
-15.6	-13	-11.6	-10.2	-7.2	-4	-0.5	-0.5
-15.1	-12.2	-10.7	-9.2	-5.9	-2.3	7.3	15.1
-14.6	-11.5	-10.3	-8.8	-5.4	-2.3	6.8	16.7
-15	-12	-10.4	-8.9	-5.8	-2.7	5.3	13.8
-14.6	-11.5	-10.9	-9.4	-6.6	-3.8	3.2	10.3
-15.1	-12.9	-11.4	-10.3	-7.8	-5.5	0.3	5.9
-15.9	-13.8	-12.7	-11.7	-9.8	-8.1	-3.8	0.2
-16.7	-15.5	-14.9	-14.3	-13.2	-12.2	-9.8	-7.8
-18	-18	-18	-18	-18	-18	-18	-18
