-25.6	-28.2	-29.5	-30.8	-33.3	-35.7	-41.7	-45
-26.4	-27.9	-29.5	-31	-33.2	-35.6	-41.4	-44.9
-25.2	-27.8	-29.2	-30.3	-32.5	-34.6	-39.5	-44
-25.1	-26.7	-27.5	-28.6	-30.1	-31.7	-35.4	-38.7
-24.1	-25.1	-25.4	-25.9	-26.7	-27.5	-29.4	-31.2
-23	-23	-23	-23	-23	-23	-23	-23
-21.9	-21.4	-20.9	-20.5	-19.7	-19	-17.1	-15.3
-21.4	-20.1	-19.3	-18.5	-17.1	-15.6	-12	-8.5
-20.8	-19	-17.9	-16.8	-14.9	-12.8	-7.6	-2.2
-19.6	-18.1	-16.5	-15.6	-13.1	-10.4	-3.7	3.7
-20.3	-17.5	-16.1	-14.6	-11.6	-8.5	-0.2	9.2
-19.6	-16.5	-15.6	-14.1	-10.7	-7.3	2.3	13.8
-20.1	-17.5	-16	-14.6	-11.2	-7.7	2.3	8.7
-20.9	-18.7	-17.7	-16.3	-13.8	-10.9	-6.3	-6.3
-21.9	-20.8	-20.2	-19.6	-18.2	-16.8	-15.5	-15.5
-23	-23	-23	-23	-23	-23	-23	-23
-24.1	-24.6	-25.3	-25.8	-26.8	-27.8	-30.5	-30.5
-24.6	-26.2	-27	-27.8	-29.4	-31.2	-35.8	-39.7
-25.2	-27	-28.1	-29.2	-31.4	-33.3	-39	-44.8
-26.4	-27.9	-29.5	-30.1	-32.5	-35	-40.9	-44.9
-25.6	-28.2	-29.5	-30.8	-33.3	-35.7	-41.7	-45
