7	7	7	7	7	7	7	7
5.8	4.7	4.1	3.6	2.6	1.7	-0.5	-2.4
4.6	2.5	1.4	0.6	-1.4	-3.2	-7.3	-11
4.1	1.2	0	-1.4	-3.7	-6.1	-11.6	-16.7
3.6	0.5	-0.4	-1.9	-4.4	-7.2	-13.5	-19.4
4.1	1.2	-0.2	-1.6	-4.3	-7	-13.6	-20.1
3.6	2.1	0.5	-1	-3.5	-6	-12.7	-19.4
4.8	2.6	1.2	0.1	-2.2	-4.6	-10.7	-17.3
5.4	3.5	2.5	1.7	-0.2	-2.2	-7.5	-13.4
5.9	4.9	4.4	3.8	2.6	1.4	-2.1	-6
7	7	7	7	7	7	7	7
8.3	9.7	10.4	11.2	12.9	14.8	20	20
9.4	12.3	13.7	15.2	18.4	22	33.1	36.1
9.9	13.6	15.1	16.9	20.9	25.2	37.6	44
10.4	13.5	15.3	17.1	20.8	24.8	36	44
10	13.1	14.7	16.3	19.6	23	32.3	42.8
10.4	11.9	13.8	15	17.8	20.8	28.2	36.1
9.2	11.4	12.5	13.6	15.8	18.3	23.8	29.7
8.6	10.5	11.2	12	13.6	15.2	19.1	22.9
8.1	9.1	9.4	9.8	10.7	11.5	13.6	15.5
7	7	7	7	7	7	7	7
