-16.7	-19.3	-20.6	-21.8	-24.2	-26.6	-32.3	-37.7
-17.4	-18.9	-20.5	-22	-24.2	-26.6	-32.1	-37.2
-16.2	-18.8	-19.8	-20.9	-23.1	-25	-29.7	-34.1
-15.6	-17.5	-18.2	-19	-20.4	-21.9	-25.3	-28.5
-15.1	-15.6	-16.1	-16.5	-17.2	-18	-19.7	-21.4
-14	-14	-14	-14	-14	-14	-14	-14
-12.9	-12.5	-11.9	-11.8	-11	-10.3	-8.5	-6.7
-12.4	-11.1	-10.5	-9.8	-8.4	-6.9	-3.3	0.5
-11.8	-10	-8.9	-8.1	-5.9	-3.8	1.7	7.8
-10.6	-9.1	-7.5	-6.3	-3.8	-1	6.6	15.1
-11.2	-8.3	-6.8	-5.2	-2	1.4	10.8	22
-10.6	-7.5	-6.6	-4.8	-1.4	2.3	12.9	26
-11.8	-8.9	-7.4	-5.9	-2.7	0.7	10.5	22.9
-12.4	-10.3	-9.2	-8.2	-6	-3.6	3.2	11.7
-12.9	-12.4	-11.7	-11.2	-10.2	-9	-6	-2.2
-14	-14	-14	-14	-14	-14	-14	-14
-15.1	-15.5	-16.1	-16.3	-17.2	-18	-20.2	-22.6
-15.6	-16.9	-17.5	-18.2	-19.6	-21.1	-24.9	-28.8
-16.2	-18	-18.8	-19.8	-21.7	-23.6	-28.4	-33.3
-17.4	-18.6	-20.5	-21.1	-23.2	-25.4	-30.9	-36.2
-16.7	-19.3	-20.6	-21.8	-24.2	-26.6	-32.3	-37.7
