-1	-1	-1	-1	-1	-1	-1	-1
-2.1	-2.5	-3.1	-3.2	-3.9	-4.6	-6.2	-7.7
-2.6	-3.9	-4.7	-5.3	-6.6	-7.9	-11	-13.9
-3.2	-5	-5.8	-6.8	-8.7	-10.5	-14.6	-18.6
-4.4	-5.6	-5.9	-7.5	-9.6	-11.8	-16.7	-21.5
-3.3	-5.5	-6.6	-7.7	-9.9	-12	-17.3	-22.5
-4.4	-5.3	-5.9	-7.5	-9.3	-11.5	-16.4	-21.7
-3.2	-4.3	-5.4	-6.5	-8	-9.8	-14.6	-19.4
-2.6	-3.4	-4.2	-5	-6.3	-7.7	-11.4	-15.4
-2.1	-2.5	-2.6	-3.2	-4	-4.8	-7	-9.4
-1	-1	-1	-1	-1	-1	-1	-1
0.1	0.6	1.1	1.5	2.4	3.4	6.1	9.4
0.6	2.2	3	3.8	5.7	7.6	13	19.6
1.2	3.4	4.5	5.6	8.1	10.6	17.8	26.4
2.4	3.9	5.5	6.4	9.1	11.9	19.4	28.3
1.3	3.7	5	6.2	8.8	11.4	18.5	26.5
2.4	3.3	3.9	5.5	7.6	10.1	16	22.6
1.2	2.3	3.4	4.5	6	8.1	12.6	17.6
0.6	1.4	2.2	3	4.1	5.4	8.6	11.9
0.1	0.4	0.6	1.1	1.7	2.4	4	5.6
-1	-1	-1	-1	-1	-1	-1	-1
