-17	-17	-17	-17	-17	-17	-17	-17
-18.4	-19.8	-20.4	-21	-22.2	-23.3	-25.7	-27.9
-19.4	-21.5	-22.6	-23.7	-25.8	-27.7	-32.2	-36.2
-19.9	-22.5	-23.9	-25.1	-27.7	-30.2	-36.2	-41.9
-20.4	-23.5	-24.4	-25.9	-29	-31.7	-38.8	-45
-20.1	-23.2	-24.7	-26.3	-29.4	-32.5	-40.4	-45
-20.4	-23.5	-24.7	-26.2	-29.3	-32.7	-41.4	-45
-19.9	-22.8	-24.3	-25.8	-29	-32.3	-41.4	-45
-19.4	-21.8	-23.3	-24.5	-27.5	-30.5	-32.3	-32.3
-18.5	-20.1	-21	-21.9	-23.8	-23.8	-23.8	-23.8
-17	-17	-17	-17	-17	-17	-17	-17
-15.4	-13.7	-12.8	-11.8	-10.2	-10.2	-10.2	-10.2
-14.6	-11.7	-10.3	-8.8	-5.7	-2.2	-1.7	-1.7
-14.1	-10.8	-9.3	-7.8	-4.3	-0.6	9.4	12
-13.6	-10.5	-9	-7.5	-4.1	-0.6	8.7	19
-13.9	-10.8	-9.2	-7.6	-4.5	-1.3	7	15.8
-13.6	-10.5	-9.6	-8.1	-5.3	-2.3	4.8	12.1
-14.1	-11.5	-10.4	-9	-6.7	-4.1	1.8	7.6
-14.9	-12.7	-11.7	-10.6	-8.6	-6.8	-2.4	1.7
-15.6	-14.3	-13.7	-13.1	-12	-11	-8.6	-6.4
-17	-17	-17	-17	-17	-17	-17	-17
