-24.6	-27.2	-28.4	-29.7	-32.1	-34.5	-40.4	-45
-25.4	-26.9	-28.5	-29.7	-32.2	-34.6	-40.1	-45
-24.2	-26.8	-27.9	-29	-31.2	-33.3	-38.1	-42.6
-23.6	-25.7	-26.5	-27.3	-28.9	-30.4	-34	-37.3
-23.1	-24.1	-24.3	-24.7	-25.6	-26.4	-28.2	-30
-22	-22	-22	-22	-22	-22	-22	-22
-20.9	-20.4	-19.9	-19.6	-18.8	-18.1	-16.3	-14.5
-20.4	-19.1	-18.3	-17.7	-16.2	-14.8	-11.2	-7.7
-19.8	-18	-16.9	-16.1	-14	-12.1	-6.7	-1.4
-18.6	-17.1	-15.5	-14.6	-12.2	-9.7	-2.7	4.6
-19.3	-16.5	-15.1	-13.7	-10.7	-7.6	0.7	10.2
-18.6	-15.5	-14.9	-13.1	-10	-6.6	3.1	14.6
-19.1	-16.5	-15.1	-13.6	-10.4	-7.1	2.8	13.9
-19.9	-17.8	-16.7	-15.6	-13.2	-10.4	-3.1	-3.1
-20.9	-19.9	-19.3	-18.7	-17.5	-16.1	-13.6	-13.6
-22	-22	-22	-22	-22	-22	-22	-22
-23.1	-23.6	-24.2	-24.7	-25.6	-26.6	-29.3	-30.4
-23.6	-24.9	-25.7	-26.5	-28.3	-29.9	-34.3	-39.1
-24.2	-26	-27.1	-27.9	-30.1	-32.2	-37.5	-43.1
-25.4	-26.6	-28.5	-29.1	-31.5	-33.7	-39.5	-45
-24.6	-27.2	-28.4	-29.7	-32.1	-34.5	-40.4	-45
