-15	-15	-15	-15	-15	-15	-15	-15
-16.1	-17.1	-17.3	-17.7	-18.6	-19.4	-21.2	-22.9
-16.6	-18.5	-19.2	-20	-21.4	-22.9	-26.4	-29.6
-17.2	-19.4	-20.5	-21.2	-23.4	-25.3	-30	-34.6
-18.4	-19.9	-21.5	-22.1	-24.5	-26.7	-32.3	-37.9
-17.5	-19.9	-21.1	-22.3	-24.8	-27.2	-33.5	-39.9
-18.4	-19.6	-21.5	-22.1	-24.5	-27	-33.7	-40.6
-17.2	-19.4	-20.5	-21.6	-23.8	-26.3	-32.6	-39.7
-16.6	-18.5	-19.3	-20.3	-22.1	-24.1	-29.7	-36.2
-16.1	-17.1	-17.5	-18.1	-19.2	-20.4	-24	-28.4
-15	-15	-15	-15	-15	-15	-15	-15
-13.9	-12.9	-12.3	-11.7	-10.5	-9.1	-5.2	-0.1
-13.4	-11.3	-10.2	-9.2	-7.1	-4.8	1.7	9.8
-12.8	-10.2	-9.2	-8	-5.4	-2.6	4.8	13.5
-11.6	-10.1	-8.5	-7.3	-4.8	-2	5.3	13.5
-12.5	-10	-8.8	-7.5	-5	-2.4	4.4	11.5
-11.6	-10.4	-8.5	-7.9	-5.8	-3.3	2.5	8.5
-12.8	-11	-9.9	-8.8	-7	-5.1	-0.3	4.4
-13.4	-11.8	-11	-10.2	-8.9	-7.5	-4	-0.7
-13.9	-13.4	-12.8	-12.4	-11.6	-10.8	-9	-7.3
-15	-15	-15	-15	-15	-15	-15	-15
