10.8	6.8	4.8	3	-0.6	-4	-11.9	-19.1
10.4	5.8	3.9	1.8	-1.9	-5.4	-13.3	-20.2
10.6	6.9	5.1	3.3	-0.1	-3.2	-10	-15.9
12.1	9.7	8.4	7.2	4.9	2.8	-2	-6.3
13.8	12.6	12	11.4	10.4	9.3	6.9	4.7
15	15	15	15	15	15	15	15
16.1	17.1	17.5	18	19	19.9	22.3	24.8
17.1	18.7	19.8	20.6	22.7	24.6	29.6	34.9
17.9	20.5	22	23.4	26.4	29.4	37.6	44
18.7	22.4	24.5	26.4	30.7	35	44	44
19.5	24.4	27	29.6	35.3	41.5	44	44
19.9	25.8	28.9	32.2	39.3	44	44	44
19.8	24.9	27.8	30.8	37.5	44	44	44
17.9	21.4	23.2	25	29.1	32.4	32.4	32.4
16.3	17.7	18.5	19.2	20.9	22.6	22.8	22.8
15	15	15	15	15	15	15	15
13.9	12.9	12.4	11.9	10.8	9.7	7.2	7.2
12.9	11.3	10.2	9.4	7.5	5.5	0.7	-2.5
12.1	9.5	8.4	7	4.4	2.1	-4.2	-10.5
11.6	8.2	6.7	4.9	1.8	-1.3	-8.5	-15.4
10.8	6.8	4.8	3	-0.6	-4	-11.9	-19.1
