5.1	1.5	-0.3	-2	-5.3	-8.5	-15.8	-22.6
4.7	1	-0.9	-2.7	-6.1	-9.4	-16.7	-23.1
5	1.7	0.2	-1.3	-4.4	-7.2	-13.5	-19
6.6	4.2	3.1	1.9	-0.1	-2.1	-6.5	-10.5
7.9	6.8	6.2	5.7	4.7	3.8	1.5	-0.6
9	9	9	9	9	9	9	9
10.1	11.1	11.3	11.8	12.7	13.6	15.9	18.2
10.6	12.5	13.5	14.3	16.1	18	22.7	27.7
11.9	14.1	15.6	17	19.6	22.5	30.1	38.5
12.4	15.8	17.6	19.5	23.4	27.4	38.7	44
13.1	17.5	19.8	22.2	27.3	32.8	44	44
13.6	18.5	21.3	24.1	30.2	36.9	44	44
13	17.7	20	22.6	28.3	34.6	44	44
11.9	14.6	16.2	17.8	21.4	25.3	29.4	29.4
10.2	11.5	12.2	12.9	14.3	15.9	18.1	18.1
9	9	9	9	9	9	9	9
7.9	6.9	6.6	6.1	5.1	4	1.3	-0.1
7.4	5.5	4.5	3.7	1.9	0.2	-4.4	-9.2
6.8	3.9	2.8	1.7	-0.8	-3.1	-9	-14.9
5.6	2.5	1.3	-0.2	-3.3	-6.1	-12.9	-19.4
5.1	1.5	-0.3	-2	-5.3	-8.5	-15.8	-22.6
