2.3	-1.2	-2.8	-4.4	-7.6	-10.6	-17.6	-24
2	-1.4	-3.2	-5.1	-8.2	-11.2	-18.1	-24.2
2.7	-0.6	-2.1	-3.5	-6.4	-8.9	-14.8	-20.1
3.6	1.5	0.7	-0.4	-2.3	-4.2	-8.4	-12.1
4.9	3.9	3.4	3	2	1.1	-1	-3
6	6	6	6	6	6	6	6
7.1	7.6	8.2	8.7	9.5	10.4	12.6	14.8
7.6	9.5	10.3	11.1	12.9	14.6	19.2	24
8.2	11.1	12.2	13.7	16.2	18.9	26.3	34.6
9.4	12.5	14.3	16.1	19.8	23.6	34.6	44
9.9	14.1	16.3	18.5	23.4	28.6	43.8	44
10.3	14.9	17.4	19.9	25.4	31.6	44	44
10	13.7	15.9	18.1	23.2	28.7	44	44
8.4	11.1	12.4	13.9	17.1	20.5	30	30
7.1	8.3	8.9	9.5	10.8	12.3	16.2	16.7
6	6	6	6	6	6	6	6
4.9	4.4	3.7	3.2	2.3	1.3	-1.2	-4
4.4	2.5	1.8	1	-0.7	-2.4	-6.7	-11.2
3.8	1.2	0.1	-1	-3.5	-5.6	-11.2	-16.7
2.6	-0.5	-1.4	-2.9	-5.7	-8.4	-14.9	-21.1
2.3	-1.2	-2.8	-4.4	-7.6	-10.6	-17.6	-24
