14	14	14	14	14	14	14	14
12.5	11.1	10.5	9.8	8.7	7.5	5	2.9
11.1	8.4	7.1	6	3.7	1.5	-3.2	-7.4
10.7	7.1	5.6	4.1	1.1	-1.7	-8.1	-13.7
10.3	6.9	5.4	3.8	0.5	-2.4	-9.6	-16.3
10.7	7.4	5.8	4.2	1.1	-1.9	-9.4	-16.6
10.6	7.5	6.6	5.1	2.3	-0.8	-8.1	-15.6
11.8	8.9	7.8	6.3	3.7	0.9	-6	-13.3
11.9	10	9	7.9	5.8	3.5	-2.5	-7.1
12.8	11.6	10.9	10.3	8.9	7.4	4.6	4.6
14	14	14	14	14	14	14	14
15.6	17.4	18.4	19.4	21.7	23.4	23.4	23.4
17.2	20.7	22.6	24.7	29.1	34.1	35.1	35.1
18	22	24.2	26.5	31.5	37	44	44
17.7	21.7	23.8	26	30.6	35.3	44	44
17.4	21	22.8	24.7	28.5	32.5	43.4	44
17.4	20.5	21.7	23.2	26.3	29.7	38.1	44
16.2	19.1	20.2	21.7	24.2	26.5	33	39.6
16.1	17.7	18.8	19.6	21.5	23.2	27.7	32
15.1	16.2	16.7	17.2	18.2	19.2	21.5	23.7
14	14	14	14	14	14	14	14
