20.1	15.5	13.3	11.2	7.2	3.3	-5.5	-13.5
20.1	14.2	11.8	9.6	5.2	1.2	-7.7	-15.4
19.9	15.2	13.2	11.1	7.2	3.7	-4	-10.6
21.8	18.7	17.3	16	13.4	11	5.7	0.9
23.6	22.3	21.6	21	19.8	18.7	16	13.5
25	25	25	25	25	25	25	25
26.1	27.2	27.7	28.3	29.4	30.4	33.1	35.8
27.1	29.2	30.3	31.3	33.4	35.6	41.2	44
27.9	31.2	32.7	34.5	37.7	41.1	44	44
29	33.3	35.5	37.9	42.6	44	44	44
30.3	36	39	42.1	44	44	44	44
31.5	38.2	42	44	44	44	44	44
30.8	37.1	40.8	44	44	44	44	44
28.5	32.5	34.6	36.8	38.8	38.8	38.8	38.8
26.5	28.1	28.9	29.8	31.2	31.2	31.2	31.2
25	25	25	25	25	25	25	25
23.9	22.7	22.1	21.6	20.4	19.1	18.8	18.8
22.9	20.8	19.9	18.7	16.7	14.6	11.2	11.2
22.1	19.1	17.7	16.2	13.4	10.7	3.8	-1.2
21	17.3	15.5	13.6	10.3	6.9	-1.1	-8.7
20.1	15.5	13.3	11.2	7.2	3.3	-5.5	-13.5
