-21.8	-24.5	-25.8	-27.1	-29.7	-32.2	-38.4	-44.4
-22.4	-23.9	-26.1	-27.3	-29.8	-32.3	-38.3	-43.8
-21.9	-24.1	-25.6	-26.7	-28.9	-31.1	-36.3	-41
-21.1	-23	-23.8	-24.8	-26.5	-28.2	-31.9	-35.4
-20.1	-21.1	-21.5	-22	-22.9	-23.7	-25.7	-27.5
-19	-19	-19	-19	-19	-19	-19	-19
-17.9	-17.4	-16.9	-16.5	-15.7	-14.9	-13	-11.1
-17.4	-15.8	-15.3	-14.5	-12.9	-11.5	-7.7	-4
-16.8	-15	-13.9	-12.8	-10.6	-8.4	-3	2.6
-15.6	-14.1	-12.5	-11.3	-8.5	-5.8	1.3	9.1
-16.1	-13.2	-11.7	-10.2	-7	-3.7	5.3	15.5
-15.6	-12.5	-11.3	-9.5	-6	-2.3	8.4	21.3
-16.1	-13.1	-11.3	-9.8	-6.3	-2.5	8.7	11.3
-16.9	-14.5	-13.2	-11.9	-9.1	-6	-3	-3
-17.9	-16.7	-16	-15.4	-14	-12.5	-11.9	-11.9
-19	-19	-19	-19	-19	-19	-19	-19
-20.1	-20.6	-21.3	-21.8	-22.8	-23.9	-26.1	-26.1
-20.6	-22.2	-23	-23.8	-25.6	-27.3	-31.9	-35
-21.2	-23.4	-24.1	-25.2	-27.4	-29.6	-35.2	-41.1
-22.4	-23.9	-25.5	-26.4	-28.8	-31.3	-37.4	-43.4
-21.8	-24.5	-25.8	-27.1	-29.7	-32.2	-38.4	-44.4
