23	23	23	23	23	23	23	23
21.9	20.8	20.3	19.8	18.8	17.9	15.8	13.8
20.6	18.5	17.4	16.4	14.4	12.6	8.4	4.7
19.7	16.8	15.3	13.8	11	8.6	2.8	-2.4
19.6	16.2	14.4	12.9	10	7	0.5	-5.5
19.7	16.6	15	13.5	10.6	7.8	1	-5.3
19.6	18.1	15.9	14.7	11.9	9.4	3	-3.2
20.8	18.6	17.2	16.1	13.9	11.7	5.9	0.2
21.4	19.5	18.8	17.9	16.3	14.5	9.9	5
21.9	20.9	20.6	20.1	19.1	18.1	15.2	12.1
23	23	23	23	23	23	23	23
24.2	25.5	26.2	26.8	28.3	29.9	34.6	39.2
25.4	28.3	29.9	31.4	34.7	38.4	44	44
26.3	30.3	32.5	34.7	39.4	44	44	44
26.7	30.7	32.9	35.3	39.9	44	44	44
26.4	30.1	32	33.9	37.9	42.2	44	44
26.4	29.5	30.4	31.9	35.3	38.7	44	44
25.2	27.8	28.8	30	32.5	35	41.3	44
24.6	26.2	27.2	28	29.6	31.3	35.4	39.8
24.1	24.6	25.2	25.7	26.5	27.4	29.5	31.5
23	23	23	23	23	23	23	23
