22	22	22	22	22	22	22	22
20.9	19.9	19.6	19.1	18.2	17.4	15.4	13.5
19.9	17.8	16.9	16.1	14.2	12.5	8.6	5.1
19.1	16.2	14.7	13.6	11	8.6	3.3	-1.6
18.6	15.5	14	12.5	9.7	7	0.7	-5
18.8	15.8	14.3	12.9	10.1	7.4	1	-5.1
18.6	17.1	15.2	14	11.5	9	2.9	-3
19.8	17.6	16.5	15.4	13.3	11.3	5.9	0.5
20.4	18.8	18	17.2	15.6	14	9.8	5.4
20.9	20.4	19.8	19.4	18.4	17.5	14.9	12.1
22	22	22	22	22	22	22	22
23.1	24.2	24.8	25.4	26.7	28.1	32	37
24.1	26.8	28.1	29.4	32.2	35.4	44	44
25.3	28.6	30.7	32.6	36.7	41.4	44	44
25.4	29.4	31.5	33.4	38	42.7	43.9	43.9
25.3	28.8	30.6	32.5	36.4	40.6	44	44
25.4	28.5	29.1	30.6	34	37.1	43.9	43.9
24.2	26.4	27.5	28.9	31.1	33.6	39.9	44
23.6	25.2	26	26.8	28.3	29.9	34	38.2
23.1	23.6	24.1	24.5	25.3	26.1	28.1	30.1
22	22	22	22	22	22	22	22
