4	4	4	4	4	4	4	4
2.9	2.4	1.8	1.3	0.5	-0.3	-2.1	-3.8
2.4	0.5	-0.3	-1.1	-2.7	-4.3	-7.8	-11
1.8	-0.8	-1.8	-2.9	-5.1	-7	-11.8	-16.3
0.6	-0.9	-2.5	-3.7	-6.1	-8.3	-13.8	-19.1
1.4	-1.1	-2.3	-3.6	-6	-8.4	-14.2	-19.9
0.6	-0.6	-2.5	-3.1	-5.2	-7.4	-13.2	-19
1.8	0	-0.8	-1.9	-4	-5.9	-11.3	-16.7
2.4	1.1	0.3	-0.5	-2.1	-3.7	-8	-12.7
2.9	2.4	1.9	1.4	0.5	-0.5	-3.1	-6.2
4	4	4	4	4	4	4	4
5.1	6.1	6.6	7.2	8.4	9.7	13.4	18.2
6.1	8	9.1	10.3	12.6	15.2	22.7	32.4
6.2	9.1	10.6	12.1	15.3	18.5	28	40
7.4	8.9	11.1	12.6	15.7	19.1	28.6	39.8
6.7	9.4	10.8	12.2	15.1	18.2	26.4	35.7
7.4	8.9	10.5	11.1	13.8	16.3	23	30.3
6.2	8	8.8	9.9	12	13.9	19	24.4
5.6	6.9	7.7	8.3	9.8	11.1	14.6	18.1
5.1	5.6	6.1	6.4	7.1	7.9	9.6	11.4
4	4	4	4	4	4	4	4
