20	20	20	20	20	20	20	20
18.9	17.8	17.2	16.7	15.8	14.8	12.7	10.7
17.6	15.5	14.4	13.3	11.3	9.5	5.3	1.6
16.7	13.8	12.3	10.9	8.2	5.7	-0.1	-5.2
16.6	13.2	11.7	10.2	7.4	4.6	-2.1	-8.1
16.8	13.7	12.2	10.7	7.8	5	-1.7	-8.1
16.6	15.1	13.2	11.7	9.2	6.5	0.1	-6.3
17.8	15.6	14.2	13.1	10.9	8.6	2.8	-3.1
18.4	16.5	15.8	14.9	13.1	11.3	6.6	1.6
18.9	17.9	17.6	17.1	16	14.9	12	8.6
20	20	20	20	20	20	20	20
21.2	22.6	23.3	24	25.5	27.2	32.3	35.2
22.4	25.3	26.9	28.5	31.9	35.7	44	44
23.3	27.3	29.5	31.4	36.1	41.2	44	44
23.7	27.7	29.5	31.7	36.3	41.2	44	44
23.3	26.8	28.7	30.5	34.4	38.5	44	44
23.4	26.5	27.4	28.9	32	35.1	43.8	44
22.2	24.4	25.8	26.9	29.2	31.7	38	44
21.6	23.2	24.2	25	26.6	28.2	32.4	36.6
21.1	21.6	22.3	22.7	23.6	24.4	26.5	28.5
20	20	20	20	20	20	20	20
