19	14.5	12.3	10.3	6.4	2.7	-5.5	-12.6
19.4	14.8	12.6	10.7	7	3.5	-4.4	-11.2
20.7	17	15.3	13.8	10.9	8	1.7	-4.1
21.9	19.7	18.7	17.6	15.6	13.7	9.2	5.1
22.9	21.9	21.4	20.9	20	19	16.7	14.4
24	24	24	24	24	24	24	24
25.1	26.1	26.5	27	28	29	31.7	34.5
26.1	28	29.1	30.1	32.3	34.6	40.7	44
27.3	30.6	32.1	33.9	37.5	41.5	44	44
28.3	33.2	35.7	38.2	43.8	44	44	44
29.4	35.4	38.7	42.1	44	44	44	44
28.9	35.1	38.2	41.6	44	44	44	44
28	32.1	34.3	36.8	41.9	44	44	44
26.4	28.8	30.1	31.5	34.3	37.4	44	44
25.1	26.2	26.8	27.3	28.5	29.8	33.2	37.1
24	24	24	24	24	24	24	24
22.9	21.9	21.6	21.1	20.1	19.1	16.7	14.1
21.9	20.3	19.2	18.2	16.5	14.6	10.2	5.9
21.1	18.2	16.7	15.3	12.7	10.2	4.1	-1.7
20	16	14.2	12.6	9	5.8	-1.6	-8.4
19	14.5	12.3	10.3	6.4	2.7	-5.5	-12.6
