9	9	9	9	9	9	9	9
7.9	7.4	6.9	6.6	5.8	5.1	3.4	1.8
7.4	5.8	5	4.2	2.7	1.3	-2	-5.1
6.8	4.6	3.5	2.4	0.3	-1.6	-6.1	-10.4
5.6	4.1	2.5	1.6	-0.8	-3	-8.5	-13.4
6.4	3.9	2.7	1.5	-0.9	-3.2	-8.7	-14.1
5.6	4.4	4.1	2.2	0.1	-2.1	-7.6	-12.8
6.8	5	4.2	3.2	1.3	-0.5	-5.2	-10
7.4	6.1	5.5	4.8	3.4	2	-1.8	-5.7
7.9	7.5	6.9	6.7	5.9	5	2.8	0.4
9	9	9	9	9	9	9	9
10.1	10.6	11.3	11.8	12.8	13.9	16.9	20.5
10.6	12.7	13.5	14.6	16.7	19	25.5	33.6
11.2	14.1	15.2	16.7	19.7	22.9	32	43.4
12.4	13.9	16.1	17.6	21	24.3	34	44
11.7	14.4	15.9	17.3	20.4	23.5	32.3	42.5
12.4	13.9	15.5	16.4	18.8	21.6	28.6	36.5
11.2	13	13.8	14.8	16.7	18.8	24.1	29.8
10.6	11.9	12.5	13.2	14.6	15.9	19.4	23
10.1	10.5	10.6	11.2	11.9	12.6	14.3	16.1
9	9	9	9	9	9	9	9
