17.2	12.8	10.7	8.7	4.9	1.3	-6.6	-13.6
17.7	13.4	11.5	9.7	6.3	2.9	-4.6	-11.2
18.7	15.8	14.3	12.8	10	7.4	1.3	-4.3
19.9	18	17	16.1	14.2	12.4	8.1	4
20.9	19.9	19.6	19.1	18.2	17.2	15	12.7
22	22	22	22	22	22	22	22
23.1	24.1	24.5	25	26	27	29.8	31.4
24.1	26	27.1	28.3	30.5	32.9	39.4	43.1
25.3	28.6	30.4	32.2	36	40.2	44	44
26.3	31.2	34	36.7	42.5	43.9	43.9	43.9
27.3	33.1	36.3	39.6	44	44	44	44
26.6	32.1	34.9	38	43.9	43.9	43.9	43.9
25.3	29.3	31.2	33.3	37.6	42.3	44	44
24.1	26.3	27.6	28.7	31.2	33.8	41.2	44
23.1	24.1	24.6	25.1	26.2	27.3	30.3	33.7
22	22	22	22	22	22	22	22
20.9	19.9	19.6	19.2	18.2	17.3	15	12.6
19.9	18.3	17.2	16.4	14.5	12.8	8.5	4.3
19.1	16.1	14.7	13.3	10.7	8.1	2.2	-3.4
18	14	12.2	10.3	7	3.8	-3.6	-10.2
17.2	12.8	10.7	8.7	4.9	1.3	-6.6	-13.6
