-8	-10.8	-12.2	-13.6	-16.2	-18.7	-24.6	-30
-8.4	-11.5	-12.1	-13.3	-15.8	-18.3	-24	-29.2
-7.2	-9.8	-10.9	-12	-14.1	-16.3	-21	-25.3
-6.6	-8.2	-9	-9.8	-11.3	-12.7	-16.1	-19.4
-6.1	-6.6	-7.1	-7.4	-8.1	-8.8	-10.6	-12.4
-5	-5	-5	-5	-5	-5	-5	-5
-3.9	-3.5	-2.9	-2.7	-2	-1.2	0.7	2.8
-3.4	-2.1	-1.3	-0.5	1.1	2.7	6.8	11.3
-2.8	-0.6	0.5	1.6	4.1	6.4	13.2	20.8
-1.6	-0.1	2.1	3.6	7	10.3	19.7	31
-1.8	1.5	3.3	5.1	8.9	13	24.8	39.7
-1.6	1.5	3.3	5.1	8.9	13.1	25.3	41
-2.1	0.5	1.9	3.4	6.4	9.7	19.6	31.9
-3.4	-1.5	-0.5	0.6	2.5	4.6	10.7	18
-3.9	-3.4	-2.9	-2.4	-1.5	-0.5	2.1	5.1
-5	-5	-5	-5	-5	-5	-5	-5
-6.1	-6.5	-7.1	-7.3	-8	-8.8	-10.8	-12.9
-6.6	-7.9	-8.5	-9.3	-10.8	-12.1	-15.6	-19.2
-7.2	-9	-10.1	-11.2	-13.1	-14.9	-19.7	-24.3
-8.4	-9.9	-11.5	-12.7	-15.1	-17.3	-22.9	-28.1
-8	-10.8	-12.2	-13.6	-16.2	-18.7	-24.6	-30
