0.4	-3	-4.6	-6.2	-9.3	-12.3	-19.2	-25.7
0.3	-3.4	-5.2	-6.8	-9.9	-13	-19.8	-25.9
0.7	-2.6	-4.1	-5.6	-8.4	-11	-16.9	-22.1
1.6	-0.5	-1.6	-2.6	-4.5	-6.3	-10.5	-14.3
2.9	1.9	1.4	0.9	0	-1	-3.1	-5.1
4	4	4	4	4	4	4	4
5.1	5.6	6.2	6.7	7.5	8.4	10.6	12.7
5.6	7.5	8.2	9.1	10.9	12.5	17	21.7
6.2	8.8	10.2	11.3	13.9	16.7	23.8	31.7
7.4	10.5	12	13.8	17.3	21.2	31.5	43.7
7.8	11.8	13.9	16.1	20.8	25.7	40.2	44
8	12.6	15.1	17.5	23	28.9	44	44
8	11.7	13.9	16.4	21.2	26.8	44	44
6.4	9.3	10.6	12.2	15.4	18.9	25.8	25.8
5.1	6.3	7	7.6	9	10.5	13.7	13.7
4	4	4	4	4	4	4	4
2.9	2.4	1.7	1.2	0.2	-0.8	-3.4	-5.8
2.4	0.5	-0.2	-1.1	-2.7	-4.5	-8.9	-13.4
1.8	-0.8	-1.9	-3	-5.2	-7.6	-13.2	-18.8
0.6	-2.5	-3.4	-4.9	-7.4	-10.2	-16.7	-22.9
0.4	-3	-4.6	-6.2	-9.3	-12.3	-19.2	-25.7
