12.6	8.5	6.6	4.7	1.2	-2.1	-9.6	-16.3
13	9	7.2	5.6	2.3	-0.8	-7.9	-14.2
14.1	11.1	9.7	8.3	5.6	3.1	-2.7	-8
14.9	13.3	12.2	11.4	9.6	7.8	3.7	-0.2
15.9	14.9	14.7	14.2	13.3	12.5	10.3	8.1
17	17	17	17	17	17	17	17
18.1	19.1	19.3	19.8	20.8	21.8	24.4	26.7
19.1	21	21.8	22.9	25	27.2	33.2	38.8
19.9	23.2	24.7	26.5	30.1	33.8	44	44
21	25.6	27.8	30.3	35.5	41.3	44	44
21.8	27.1	29.9	32.9	39.3	44	44	44
21.3	26.2	29	31.5	37.4	44	44	44
20.3	23.9	25.7	27.6	31.6	36.1	44	44
19.1	21.2	22.3	23.4	25.8	28.3	35.3	43.8
18.1	19.1	19.4	20	21	22.1	25	28.2
17	17	17	17	17	17	17	17
15.9	15.4	14.7	14.3	13.4	12.5	10.3	8
15.4	13.3	12.5	11.7	9.9	8.2	4.1	0.1
14.1	11.5	10.1	8.9	6.4	3.9	-1.7	-7.1
13.3	9.6	7.8	6.2	3.1	0	-6.9	-13.2
12.6	8.5	6.6	4.7	1.2	-2.1	-9.6	-16.3
