-10	-10	-10	-10	-10	-10	-10	-10
-11.1	-11.6	-12.1	-12.5	-13.2	-14	-15.7	-17.3
-11.6	-13.2	-14	-14.5	-16.1	-17.4	-20.6	-23.7
-12.2	-14	-15.1	-15.9	-18	-19.8	-24.2	-28.5
-13.4	-14.6	-14.9	-16.8	-18.9	-21.1	-26.3	-31.5
-12.3	-14.6	-15.8	-16.9	-19.2	-21.5	-27.2	-32.9
-13.4	-14.3	-14.9	-16.5	-18.9	-21.1	-26.9	-33
-12.2	-14	-14.8	-15.8	-18	-19.9	-25.4	-31.4
-11.6	-12.9	-13.7	-14.5	-16.1	-17.9	-22.4	-27.6
-11.1	-11.6	-12.1	-12.6	-13.6	-14.6	-17.4	-20.7
-10	-10	-10	-10	-10	-10	-10	-10
-8.9	-7.9	-7.6	-7.1	-6	-4.9	-1.5	2.7
-8.4	-6.5	-5.7	-4.7	-2.8	-0.6	5.3	12.6
-7.8	-5.6	-4.5	-3.4	-0.8	1.8	9	17.4
-6.6	-5.1	-3.5	-2.6	-0.1	2.6	9.8	17.9
-7.6	-5.3	-4	-2.8	-0.3	2.2	8.8	16
-6.6	-5.7	-5.1	-3.5	-1.1	1.1	6.7	12.7
-7.8	-6	-5.2	-4.5	-2.7	-0.8	3.9	8.5
-8.4	-7.1	-6.5	-5.8	-4.4	-3.1	0.1	3.3
-8.9	-8.4	-7.9	-7.7	-6.9	-6.3	-4.6	-2.9
-10	-10	-10	-10	-10	-10	-10	-10
