-6	-6	-6	-6	-6	-6	-6	-6
-7.1	-7.4	-7.6	-8.1	-8.8	-9.4	-11	-12.5
-7.6	-8.9	-9.5	-10	-11.3	-12.6	-15.5	-18.4
-8.2	-10	-10.4	-11.5	-13.3	-14.8	-19.1	-22.9
-9.4	-10.3	-10.9	-12.5	-14.3	-16.2	-21.1	-25.8
-8.2	-10.3	-11.4	-12.4	-14.5	-16.6	-21.8	-26.9
-9.4	-10	-10.9	-12.5	-14	-16.1	-21.1	-26.4
-8.2	-9.3	-10.4	-11.1	-13	-14.8	-19.4	-24.2
-7.6	-8.4	-9.2	-10	-11.3	-12.7	-16.3	-20.3
-7.1	-7.4	-7.6	-8.2	-8.9	-9.7	-11.9	-14.3
-6	-6	-6	-6	-6	-6	-6	-6
-4.9	-4.4	-3.9	-3.6	-2.7	-1.8	0.7	3.7
-4.4	-3.1	-2.3	-1.5	0.3	2	6.9	12.7
-3.8	-2	-0.9	0.2	2.4	4.7	11.1	18.6
-2.6	-1.4	-1.1	0.8	3.2	5.7	12.7	20.5
-3.8	-1.5	-0.4	0.8	3.2	5.6	12.1	19.3
-2.6	-2	-1.1	0.5	2.3	4.5	10	16.1
-3.8	-2.7	-1.6	-0.9	0.9	2.7	7.1	11.6
-4.4	-3.6	-2.8	-2.3	-1	0.3	3.3	6.4
-4.9	-4.6	-4.4	-3.9	-3.3	-2.7	-1.1	0.4
-6	-6	-6	-6	-6	-6	-6	-6
