-21	-21	-21	-21	-21	-21	-21	-21
-22.1	-23.1	-23.3	-23.8	-24.6	-25.4	-27.3	-29
-22.6	-24.2	-25.2	-26	-27.4	-28.9	-32.4	-35.7
-23.2	-25.4	-26.1	-27.2	-29.4	-31.3	-36.1	-40.8
-24.4	-25.9	-27.5	-28.1	-30.5	-32.7	-38.6	-44.4
-23.5	-26	-27.2	-28.5	-31	-33.6	-40.1	-45
-24.4	-25.9	-27.5	-28.4	-31.1	-33.6	-40.7	-45
-23.2	-25.4	-26.8	-27.9	-30.5	-33	-39.9	-45
-22.6	-24.7	-25.5	-26.6	-28.7	-30.9	-37.1	-44.6
-22.1	-23.1	-23.7	-24.3	-25.5	-26.9	-30.8	-35.3
-21	-21	-21	-21	-21	-21	-21	-21
-19.9	-18.9	-18.3	-17.7	-16.5	-15.1	-11.2	-6.7
-19.4	-17.3	-16.5	-15.4	-13.3	-11.1	-4.8	2.7
-18.8	-16.6	-15.2	-14.1	-11.5	-9	-2	6.1
-17.6	-16.1	-14.5	-13.6	-10.9	-8.4	-1.3	6.4
-18.5	-16	-14.8	-13.5	-11	-8.4	-1.9	5
-17.6	-16.1	-14.5	-13.9	-11.5	-9.3	-3.4	2.4
-18.8	-16.6	-15.9	-14.8	-12.6	-10.7	-5.9	-1.2
-19.4	-17.8	-16.8	-16.2	-14.6	-13.1	-9.6	-6.3
-19.9	-18.9	-18.7	-18.2	-17.4	-16.6	-14.7	-13
-21	-21	-21	-21	-21	-21	-21	-21
