-16	-16	-16	-16	-16	-16	-16	-16
-17.1	-18.1	-18.3	-18.7	-19.5	-20.3	-22.2	-23.9
-17.6	-19.2	-20.2	-21	-22.4	-23.9	-27.3	-30.6
-18.2	-20.4	-21.5	-22.2	-24.4	-26.3	-31	-35.5
-19.4	-20.6	-22.5	-23.1	-25.5	-27.7	-33.3	-38.9
-18.5	-20.9	-22.1	-23.3	-25.8	-28.3	-34.5	-40.9
-19.4	-20.6	-22.5	-23.1	-25.5	-28.3	-34.7	-41.7
-18.2	-20.4	-21.5	-22.6	-24.8	-27.3	-33.7	-40.9
-17.6	-19.5	-20.3	-21.3	-23.2	-25.2	-30.8	-37.5
-17.1	-18.1	-18.5	-19.1	-20.2	-21.5	-25	-29.5
-16	-16	-16	-16	-16	-16	-16	-16
-14.9	-13.9	-13.3	-12.7	-11.5	-10.2	-6.2	-1.2
-14.4	-12.3	-11.2	-10.4	-8.2	-5.9	0.5	8.4
-13.8	-11.6	-10.2	-9	-6.4	-3.9	3.5	12.1
-12.6	-11.1	-9.5	-8.6	-5.9	-3.1	4.1	12.1
-13.5	-11.1	-9.8	-8.5	-6	-3.4	3.2	10.3
-12.6	-11.4	-9.5	-8.9	-6.8	-4.3	1.5	7.4
-13.8	-12	-10.9	-9.8	-8	-6.1	-1.3	3.4
-14.4	-12.8	-12	-11.2	-9.9	-8.5	-5	-1.7
-14.9	-14.4	-13.8	-13.4	-12.6	-11.8	-10	-8.3
-16	-16	-16	-16	-16	-16	-16	-16
