9	9	9	9	9	9	9	9
7.9	7.5	6.9	6.7	6	5.3	3.7	2.5
7.4	5.8	5.3	4.5	3.1	1.8	-1.5	-4.5
6.8	4.6	3.5	2.8	0.6	-1.2	-5.6	-9.7
5.6	4.1	2.5	1.6	-0.5	-2.7	-7.9	-12.8
6.5	4	2.9	1.7	-0.6	-2.9	-8.3	-13.5
5.6	4.4	4.1	2.2	0.1	-1.8	-7	-12.2
6.8	5	4.6	3.5	1.7	-0.1	-4.6	-9.3
7.4	6.1	5.8	5	3.7	2.3	-1.3	-5
7.9	7.5	7.4	6.8	6	5.3	3.2	1
9	9	9	9	9	9	9	9
10.1	10.6	11.1	11.5	12.5	13.4	16.2	19.3
10.6	12.5	13.3	14.1	16.1	18.2	24	31.1
11.2	13.8	14.9	16.3	19.2	22.1	30.4	40.7
12.4	13.9	15.8	17.3	20.4	23.8	33.1	44
11.6	14.3	15.7	17.2	20.2	23.3	31.9	42.1
12.4	13.6	15.5	16.1	18.8	21.3	28.5	36.5
11.2	13	13.8	14.8	16.7	18.8	24	29.8
10.6	11.9	12.2	13	14.3	15.7	19.2	22.9
10.1	10.4	10.6	11.1	11.8	12.5	14.2	15.5
9	9	9	9	9	9	9	9
