20	20	20	20	20	20	20	20
18.9	17.9	17.7	17.3	16.4	15.6	13.7	11.9
17.9	16	15.2	14.4	12.6	11	7.3	3.9
17.1	14.5	13.1	12	9.7	7.3	2.1	-2.5
16.6	13.5	12.3	11.1	8.3	5.6	-0.4	-5.9
17	14	12.6	11.2	8.5	5.9	-0.3	-6.1
16.6	15.1	13.5	12.3	9.8	7.4	1.5	-4.2
17.8	15.6	14.9	13.8	11.6	9.7	4.4	-0.8
18.4	16.8	16.3	15.5	13.9	12.3	8.2	4
18.9	18.4	17.9	17.5	16.6	15.7	13.2	10.6
20	20	20	20	20	20	20	20
21.1	22.1	22.6	23.2	24.4	25.7	29.3	33.8
22.1	24.3	25.6	26.9	29.5	32.3	40.8	44
22.9	26.2	28	29.8	33.6	37.9	44	44
23.4	27.1	28.9	30.8	35.1	39.6	44	44
23.2	26.5	28.3	30.1	33.8	37.8	44	44
23.4	24.9	27.1	28.6	31.4	34.7	43.3	44
22.2	24.4	25.5	26.6	28.8	31.3	37.4	44
21.6	22.9	23.7	24.5	26.1	27.7	31.6	35.8
21.1	21.6	22.1	22.4	23.2	24	25.9	27.9
20	20	20	20	20	20	20	20
