-15.8	-18.5	-19.9	-21.2	-23.7	-26.2	-32.2	-37.9
-16.4	-17.9	-20.1	-21.3	-23.8	-26.3	-32.1	-37.5
-15.9	-18.1	-19.2	-20.7	-22.8	-25	-29.9	-34.5
-15.1	-16.7	-17.5	-18.3	-20.1	-21.7	-25.3	-28.6
-14.1	-14.6	-15.3	-15.7	-16.5	-17.3	-19.2	-21
-13	-13	-13	-13	-13	-13	-13	-13
-11.9	-11.4	-10.9	-10.6	-9.8	-9.1	-7.2	-5.4
-11.4	-10.1	-9.3	-8.5	-7.1	-5.6	-1.9	1.9
-10.8	-9	-7.9	-6.8	-4.6	-2.4	3.2	9.2
-9.6	-8.1	-6.5	-5.3	-2.5	0.5	8.2	16.7
-10.1	-7	-5.4	-3.8	-0.5	3	12.8	24.4
-9.6	-6.5	-5	-3.2	0.5	4.5	15.9	30.2
-10.1	-7.2	-5.7	-3.9	-0.5	3.4	14.6	29.4
-10.9	-8.8	-7.7	-6.4	-3.9	-1.1	7	9.6
-11.9	-10.9	-10.4	-9.8	-8.6	-7.3	-3.7	-2.9
-13	-13	-13	-13	-13	-13	-13	-13
-14.1	-14.6	-15.1	-15.5	-16.4	-17.4	-19.8	-22.6
-14.6	-15.9	-16.7	-17.5	-19.1	-20.7	-24.7	-29.1
-15.2	-17	-18.1	-19.2	-21.1	-23.2	-28.3	-33.5
-16.4	-17.9	-19.5	-20.4	-22.8	-25	-30.8	-36.4
-15.8	-18.5	-19.9	-21.2	-23.7	-26.2	-32.2	-37.9
