4	4	4	4	4	4	4	4
2.6	1.2	0.6	0	-1.2	-2.3	-4.7	-6.8
1.6	-1.1	-2.3	-3.4	-5.5	-7.5	-12.1	-16.1
0.7	-2.2	-3.7	-5.1	-7.7	-10.3	-16.3	-21.8
0.6	-2.5	-4	-5.5	-8.3	-11.3	-18.1	-24.6
0.9	-2.2	-3.7	-5.2	-8.2	-11.2	-18.4	-25.7
0.6	-2.5	-3.1	-4.6	-7.4	-10.4	-17.8	-25.5
1.8	-1.1	-2.2	-3.7	-6.3	-9.1	-16.2	-24.1
1.9	0	-1.1	-2.3	-4.4	-6.8	-13.2	-16.4
2.8	1.5	0.8	0.1	-1.3	-2.9	-5.1	-5.1
4	4	4	4	4	4	4	4
5.6	7.3	8.3	9.3	11.5	13.1	13.1	13.1
6.9	10.1	11.7	13.5	17.4	21.7	24.4	24.4
7.3	11	12.8	14.9	19.1	23.7	37.2	42.6
7.4	10.8	12.9	14.8	18.5	22.7	34.3	44
7.2	10.5	12.1	13.8	17.3	20.9	30.4	41.1
7.4	10.5	11.1	12.6	15.7	18.7	26.4	34.6
6.2	8.8	10.2	11.3	13.8	16.1	22.2	28.3
6.1	7.7	8.8	9.6	11.4	13.2	17.4	21.5
5.1	6.2	6.8	7.3	8.3	9.2	11.5	13.6
4	4	4	4	4	4	4	4
