-5	-5	-5	-5	-5	-5	-5	-5
-6.5	-7.9	-8.6	-9.2	-10.4	-11.5	-14.1	-16.2
-7.4	-10	-11.1	-12.4	-14.5	-16.5	-21.1	-25.2
-7.9	-10.9	-12.3	-13.8	-16.6	-19	-25.2	-30.8
-8.4	-11.5	-12.7	-14.2	-17.3	-20.1	-27.2	-34.1
-8.1	-11.3	-12.8	-14.3	-17.4	-20.5	-28.1	-35.9
-8.4	-11.5	-12.4	-13.9	-17	-20.1	-28.2	-36.7
-7.9	-10.5	-11.9	-13.4	-16.3	-19.2	-27.3	-35.3
-7.1	-9.5	-10.6	-11.9	-14.5	-17.2	-21	-21
-6.4	-7.8	-8.6	-9.4	-11.2	-12.1	-12.1	-12.1
-5	-5	-5	-5	-5	-5	-5	-5
-3.4	-1.5	-0.5	0.6	2.1	2.1	2.1	2.1
-2.1	0.9	2.5	4.2	7.9	11	11	11
-1.7	1.6	3.4	5.3	9.3	13.5	25.3	25.3
-1.6	1.8	3.6	5.2	8.9	12.8	23.4	35.6
-1.8	1.4	3.1	4.7	8.1	11.5	20.5	30.3
-1.6	1.5	2.4	3.9	6.7	9.8	17.4	25.1
-2.1	0.1	1.6	2.7	5.2	7.7	13.7	19.7
-2.9	-0.8	0.1	1.1	3	4.8	9.2	13.3
-3.7	-2.5	-1.9	-1.4	-0.3	0.7	3.1	5.3
-5	-5	-5	-5	-5	-5	-5	-5
