-8	-8	-8	-8	-8	-8	-8	-8
-9.1	-10.1	-10.6	-11.1	-12.1	-12.9	-14.9	-16.8
-10.1	-12	-12.8	-13.6	-15.4	-17	-20.7	-24.2
-10.2	-12.8	-13.9	-15	-17.2	-19.4	-24.6	-29.4
-11.4	-12.9	-14.5	-15.7	-18.2	-20.6	-26.7	-32.5
-10.7	-13.3	-14.6	-15.9	-18.5	-21.1	-27.5	-34.1
-11.4	-12.9	-14.5	-15.7	-18.1	-20.6	-27.4	-34.5
-10.2	-12.4	-13.5	-14.9	-17.2	-19.7	-26.2	-33.5
-9.6	-11.5	-12.5	-13.6	-15.5	-17.6	-23.4	-30.1
-9.1	-10.1	-10.7	-11.3	-12.6	-13.9	-17.7	-21
-8	-8	-8	-8	-8	-8	-8	-8
-6.8	-5.5	-4.8	-4.1	-2.6	-1	4	5
-5.9	-3.7	-2.4	-1.1	1.4	4.3	12.6	21.1
-5.1	-2.5	-1.4	0.1	3.3	6.5	15.6	26.6
-4.6	-3.1	-0.9	0.6	3.4	6.7	15.3	25.1
-5.3	-2.6	-1.2	0.2	3	5.9	13.5	21.7
-4.6	-3.1	-1.5	-0.6	1.9	4.6	11	17.6
-5.8	-3.6	-2.5	-1.4	0.4	2.6	7.7	12.9
-6.4	-4.8	-3.8	-3	-1.6	0	3.7	7.2
-6.9	-5.9	-5.6	-5.2	-4.3	-3.5	-1.5	0.3
-8	-8	-8	-8	-8	-8	-8	-8
