11.7	7.7	5.8	3.9	0.4	-2.8	-10.3	-16.9
12	8	6.2	4.3	1	-2.1	-9.2	-15.5
12.7	9.8	8.3	6.9	4.3	1.7	-4.1	-9.5
13.9	12	11	10.2	8.3	6.6	2.5	-1.4
14.9	13.9	13.6	13.2	12.3	11.4	9.3	7.1
16	16	16	16	16	16	16	16
17.1	17.6	18.3	18.8	19.7	20.7	23.2	25.8
17.6	19.7	20.8	21.6	23.7	25.8	31.4	37.8
18.9	21.8	23.3	25.1	28.4	31.8	41.7	44
20	24	26.2	28.6	33.5	38.8	44	44
20.7	25.8	28.6	31.4	37.7	44	44	44
20.6	25.5	28	31	37	43.8	44	44
19.3	23	25.1	27	31.5	36.3	44	44
18.1	20.3	21.6	22.7	25.3	28	35.5	44
17.1	18.1	18.5	19.1	20.2	21.3	24.4	27.9
16	16	16	16	16	16	16	16
14.9	14.4	13.8	13.3	12.4	11.5	9.2	6.9
14.4	12.5	11.5	10.7	9	7.3	3.2	-0.8
13.1	10.5	9.4	8	5.7	3.3	-2.3	-7.7
12.3	8.9	7.1	5.5	2.5	-0.4	-7.3	-13.5
11.7	7.7	5.8	3.9	0.4	-2.8	-10.3	-16.9
