-21.4	-23.8	-24.9	-26.1	-28.3	-30.4	-35.7	-40.7
-22.4	-23.6	-25.5	-25.8	-28.2	-30.1	-35.3	-39.9
-21.2	-23	-24.1	-24.9	-26.7	-28.6	-32.8	-36.9
-20.6	-21.9	-22.5	-23.2	-24.6	-25.9	-28.9	-31.9
-20.1	-20.4	-20.6	-21.1	-21.8	-22.5	-24.1	-25.7
-19	-19	-19	-19	-19	-19	-19	-19
-17.9	-17.6	-17.4	-16.9	-16.3	-15.6	-13.9	-12.2
-17.4	-16.6	-15.8	-15	-13.7	-12.4	-9	-5.3
-16.8	-15	-14.2	-13.5	-11.3	-9.5	-4.3	1.4
-15.6	-14.4	-12.5	-11.9	-9.5	-7	0	7.8
-16.5	-13.9	-12.5	-11.1	-8.3	-5.3	3	12.6
-15.6	-14.1	-12.5	-11	-8.2	-5.1	3.5	13.9
-16.8	-14.6	-13.5	-12.1	-9.8	-7	0.5	9.7
-17.4	-15.8	-15	-14.2	-12.4	-10.6	-5.4	0.7
-17.9	-17.5	-16.9	-16.6	-15.8	-14.9	-12.5	-9.6
-19	-19	-19	-19	-19	-19	-19	-19
-20.1	-20.4	-20.6	-21.1	-21.8	-22.5	-24.5	-26.5
-20.6	-21.4	-22.2	-23	-24.1	-25.4	-28.8	-32.3
-21.2	-22.3	-23.4	-24.5	-26	-27.8	-32.2	-36.6
-22.4	-23.3	-23.9	-25.5	-27.6	-29.5	-34.7	-39.5
-21.4	-23.8	-24.9	-26.1	-28.3	-30.4	-35.7	-40.7
