21	21	21	21	21	21	21	21
19.8	18.6	18	17.5	16.5	15.5	13.3	11.2
18.6	16	14.9	13.9	11.8	9.8	5.5	1.6
17.7	14.4	12.9	11.4	8.6	6	0	-5.3
17.3	13.9	12.4	10.8	7.8	5	-1.9	-8.1
17.7	14.5	12.9	11.4	8.4	5.5	-1.4	-8
17.6	16.1	13.9	12.4	9.9	7.1	0.4	-6.2
18.8	16.2	15.1	14	11.5	9.2	3.2	-3
19.4	17.5	16.5	15.7	13.8	11.9	7	1.6
19.9	18.9	18.4	17.9	16.8	15.6	12.5	8.8
21	21	21	21	21	21	21	21
22.3	23.8	24.5	25.3	27	28.9	34.5	34.9
23.9	26.9	28.5	30.2	34	38.2	44	44
25	28.7	30.9	33.1	38.1	43.6	44	44
24.7	29	31.1	33.3	38	43.1	44	44
24.5	28.1	29.9	31.8	35.8	40	44	44
24.4	27.5	28.4	29.9	33.3	36.4	44	44
23.2	25.8	26.9	28.3	30.6	33.1	39.5	44
22.6	24.5	25.3	26.1	27.9	29.5	33.7	38
22.1	23.1	23.4	23.8	24.7	25.6	27.7	29.8
21	21	21	21	21	21	21	21
