1.3	-2.2	-3.9	-5.6	-8.8	-11.9	-19.2	-26
1	-2.7	-4.8	-6.4	-9.8	-12.9	-20.1	-26.6
1	-2.3	-3.8	-5.6	-8.5	-11.3	-17.6	-23.2
2.6	-0.1	-1.3	-2.4	-4.5	-6.5	-11	-15
3.8	2.7	2.1	1.6	0.5	-0.4	-2.7	-4.8
5	5	5	5	5	5	5	5
6.1	7.1	7.4	7.8	8.8	9.7	11.9	14.1
6.6	8.5	9.5	10.3	12.1	13.8	18.4	23.2
7.2	10.1	11.2	12.7	15.3	18.1	25.2	33
8.4	11.5	13.3	15.1	18.6	22.5	32.8	44
8.9	13.1	15.2	17.5	22.2	27.2	41.8	44
9.3	14.2	16.7	19.4	25.1	31.4	44	44
9	13.7	16.3	18.8	24.4	30.8	35.3	35.3
7.9	10.9	12.7	14.4	18.2	21	21	21
6.3	7.7	8.4	9.1	10.7	12.1	12.1	12.1
5	5	5	5	5	5	5	5
3.9	2.9	2.5	2	0.9	-0.2	-2.1	-2.1
3.4	1.5	0.5	-0.3	-2.2	-4	-8.8	-11
2.8	0.2	-1.2	-2.3	-4.8	-7.1	-13.2	-19.2
1.6	-1.5	-2.7	-4.2	-7	-9.8	-16.6	-23.2
1.3	-2.2	-3.9	-5.6	-8.8	-11.9	-19.2	-26
