-1	-1	-1	-1	-1	-1	-1	-1
-2.3	-3.6	-4.2	-4.7	-5.8	-6.8	-9.2	-11.2
-3.4	-5.8	-6.8	-7.7	-9.8	-11.6	-15.9	-19.8
-3.9	-6.8	-8	-9.4	-11.9	-14.4	-20	-25.3
-4.4	-7.5	-8.4	-9.9	-12.7	-15.4	-21.9	-28.2
-4	-6.9	-8.3	-9.8	-12.6	-15.5	-22.5	-29.6
-4.4	-5.9	-7.8	-9.3	-12.1	-14.9	-22.2	-29.7
-3.2	-5.8	-7.2	-8.3	-10.9	-13.7	-20.8	-28.6
-3.1	-5	-6	-7.1	-9.3	-11.6	-17.9	-23.6
-2.2	-3.4	-4.1	-4.7	-6.2	-7.7	-11.1	-11.1
-1	-1	-1	-1	-1	-1	-1	-1
0.4	2.1	2.9	3.8	5.8	8	9.1	9.1
1.4	4.3	5.9	7.5	10.9	14.6	21.6	21.6
1.9	5.2	7.1	8.9	12.6	16.7	28.4	41.8
2.4	5.5	7	8.9	12.5	16.2	26.6	38.8
2	5.1	6.7	8.2	11.5	14.8	23.6	33.3
2.4	3.9	5.8	7.3	10.1	12.9	20.2	27.8
1.2	3.8	4.9	6	8.5	10.7	16.4	22.2
1.1	2.7	3.5	4.3	6.2	7.8	11.9	15.8
0.1	1.2	1.7	2.2	3.1	4.1	6.2	8.3
-1	-1	-1	-1	-1	-1	-1	-1
