-20.4	-22.8	-24	-25.1	-27.3	-29.5	-34.7	-39.7
-21.4	-22.6	-24.5	-24.8	-27.2	-29.1	-34.3	-38.9
-20.2	-22	-23.1	-23.9	-25.7	-27.5	-31.8	-35.8
-19.6	-20.9	-21.5	-22.2	-23.6	-24.7	-27.9	-30.8
-19.1	-19.4	-19.6	-20.1	-20.8	-21.5	-23.1	-24.7
-18	-18	-18	-18	-18	-18	-18	-18
-16.9	-16.6	-16.4	-15.9	-15.3	-14.6	-12.9	-11.1
-16.4	-15.6	-14.8	-14	-12.7	-11.4	-7.9	-4.2
-15.8	-14	-13.2	-12.5	-10.3	-8.4	-3	2.8
-14.6	-13.4	-11.5	-10.9	-8.5	-5.7	1.3	9.4
-15.5	-12.8	-11.5	-10.1	-7.2	-4.1	4.3	14.2
-14.6	-13.1	-11.5	-10	-7.2	-4.1	4.6	15.1
-15.8	-13.6	-12.5	-11.1	-8.8	-6	1.4	10.4
-16.4	-14.8	-14	-13.2	-11.6	-9.7	-4.7	1.3
-16.9	-16.5	-15.9	-15.7	-14.8	-14	-11.6	-8.9
-18	-18	-18	-18	-18	-18	-18	-18
-19.1	-19.4	-19.6	-20.1	-20.8	-21.5	-23.4	-25.4
-19.6	-20.4	-21.2	-22	-23.1	-24.4	-27.7	-31.2
-20.2	-21.3	-22.4	-23.5	-25	-26.8	-31.2	-35.5
-21.4	-22.3	-22.9	-24.5	-26.6	-28.5	-33.7	-38.5
-20.4	-22.8	-24	-25.1	-27.3	-29.5	-34.7	-39.7
