-17	-17	-17	-17	-17	-17	-17	-17
-18.2	-19.3	-19.8	-20.3	-21.3	-22.2	-24.3	-26.2
-19.1	-21	-21.8	-22.8	-24.5	-26.1	-30	-33.6
-19.2	-21.8	-22.9	-24.3	-26.5	-28.6	-33.9	-38.9
-20.4	-21.9	-23.5	-25	-27.5	-30	-36.3	-42.6
-19.7	-22.5	-23.8	-25.2	-28	-30.7	-37.8	-45
-20.4	-21.9	-23.8	-25	-27.8	-30.8	-38.3	-45
-19.2	-22.1	-23.2	-24.7	-27.3	-30.1	-37.8	-45
-19.1	-21	-22.1	-23.3	-25.7	-28.2	-35.3	-41.7
-18.2	-19.5	-20.2	-20.9	-22.4	-24	-28.1	-28.1
-17	-17	-17	-17	-17	-17	-17	-17
-15.8	-14.4	-13.7	-12.9	-11.3	-9.5	-5.9	-5.9
-14.9	-12.7	-11.4	-10.3	-7.6	-4.9	3.2	7.7
-14.1	-11.9	-10.4	-9	-6	-3	5.6	15.7
-13.6	-12.1	-9.9	-8.7	-5.6	-2.6	5.6	14.6
-14.3	-11.5	-10.1	-8.7	-5.9	-3	4.4	12.2
-13.6	-12.1	-10.5	-9.3	-6.5	-4	2.4	8.9
-14.8	-12.2	-11.2	-10.1	-7.9	-5.7	-0.4	4.7
-14.9	-13.3	-12.5	-11.4	-9.8	-8.2	-4.4	-0.7
-15.9	-14.8	-14.3	-13.8	-12.9	-12	-9.9	-8
-17	-17	-17	-17	-17	-17	-17	-17
