22	22	22	22	22	22	22	22
20.4	18.9	18.2	17.6	16.3	15.1	12.5	10.2
18.8	15.9	14.5	13	10.6	8.3	3.1	-1.3
18	14.3	12.5	10.7	7.6	4.5	-2.3	-8.3
18	14.3	12.5	10.6	7.2	3.9	-3.7	-10.7
18.4	14.8	13.1	11.4	8.1	4.9	-2.9	-10.5
18.6	15.5	14	12.5	9.4	6.3	-1.2	-8.9
19.1	16.5	15.4	14	11.3	8.5	1.4	-6.1
19.9	17.8	16.9	15.7	13.5	11.3	5.2	2.4
20.8	19.5	18.9	18.2	16.8	15.3	13.2	13.2
22	22	22	22	22	22	22	22
23.6	25.7	26.7	27.8	30.3	30.8	30.8	30.8
25.5	29.7	31.8	34.2	39.3	41.6	41.6	41.6
26.4	31.2	33.8	36.5	42.5	44	44	44
26.3	30.6	33.1	35.6	40.8	43.9	43.9	43.9
25.8	29.7	31.7	33.8	38.1	42.6	44	44
25.4	28.5	30.3	31.9	35.3	38.9	43.9	43.9
24.9	27.5	28.6	30	32.7	35.4	42.2	44
24.1	26	27	27.9	29.8	31.7	36.3	41
23.2	24.3	24.8	25.3	26.4	27.4	29.8	32.1
22	22	22	22	22	22	22	22
