1	1	1	1	1	1	1	1
-0.5	-1.9	-2.6	-3.2	-4.4	-5.5	-8.1	-10.2
-1.9	-4.3	-5.4	-6.5	-8.7	-10.8	-15.4	-19.6
-2.3	-5.2	-6.7	-8.1	-10.8	-13.5	-19.6	-25.2
-2.4	-5.5	-7	-8.5	-11.6	-14.4	-21.5	-28.2
-2.2	-5.3	-6.8	-8.4	-11.4	-14.5	-22	-29.5
-2.4	-5.5	-6.4	-7.9	-11	-13.8	-21.6	-29.7
-1.9	-4.1	-5.6	-7	-9.7	-12.6	-20.3	-28.7
-1.1	-3.3	-4.3	-5.6	-8	-10.5	-16.5	-16.5
-0.3	-1.7	-2.4	-3.2	-4.7	-6.5	-6.8	-6.8
1	1	1	1	1	1	1	1
2.6	4.5	5.5	6.6	8.8	8.8	8.8	8.8
3.9	7.1	8.9	10.7	14.6	18.5	18.5	18.5
4.3	8	9.8	11.9	16.1	20.6	33.9	34.1
4.4	8.1	9.9	11.8	15.5	19.7	31	44
4.2	7.5	9.2	10.9	14.4	17.9	27.4	37.8
4.4	7.5	8.4	9.9	13	15.8	23.6	31.8
3.9	6.1	7.2	8.7	11.2	13.5	19.6	25.7
3.1	5	6	6.9	8.7	10.5	14.9	19
2.2	3.4	3.9	4.5	5.5	6.5	8.9	11
1	1	1	1	1	1	1	1
