-4.4	-7.6	-9.2	-10.7	-13.7	-16.6	-23.4	-29.8
-4.7	-8.1	-9.6	-11.2	-14.3	-17.3	-23.9	-30
-4.3	-7.6	-9	-10.5	-13.1	-15.7	-21.5	-26.7
-3.4	-5.5	-6.6	-7.7	-9.6	-11.5	-15.7	-19.4
-2.1	-3.2	-3.7	-4.2	-5.1	-6.1	-8.2	-10.2
-1	-1	-1	-1	-1	-1	-1	-1
0.1	0.6	1.2	1.7	2.5	3.4	5.5	7.6
0.6	2.2	3.2	4	5.7	7.3	11.6	16
1.2	3.8	4.9	6	8.6	11.1	17.8	25
2.4	5.5	6.7	8.2	11.6	15	24.4	35.2
2.6	6.3	8.3	10.3	14.5	19	31.8	44
3	7	9.2	11.6	16.6	22	38.2	44
2.3	6.7	8.8	11	15.8	21.2	33.5	33.5
1.4	4.3	5.9	7.4	10.8	14.5	17.2	17.2
0.2	1.4	2.1	2.8	4.3	5.8	7.1	7.1
-1	-1	-1	-1	-1	-1	-1	-1
-2.1	-3.1	-3.4	-3.9	-4.9	-5.9	-8.7	-9.1
-2.6	-4.5	-5.2	-6.1	-7.7	-9.5	-14.1	-18.8
-3.2	-5.8	-6.8	-7.9	-10.2	-12.4	-18.1	-23.8
-4.4	-5.9	-8.1	-9.3	-12.1	-14.8	-21.2	-27.5
-4.4	-7.6	-9.2	-10.7	-13.7	-16.6	-23.4	-29.8
