-16.6	-19.2	-20.4	-21.7	-24.1	-26.4	-32	-37.3
-17.4	-18.9	-20.5	-21.7	-24.1	-26.3	-31.6	-36.6
-16.2	-18.4	-19.5	-20.6	-22.7	-24.6	-29.1	-33.4
-15.6	-17.2	-18	-18.8	-20.1	-21.5	-24.8	-27.9
-15.1	-15.6	-16.1	-16.3	-17.1	-17.8	-19.5	-21.2
-14	-14	-14	-14	-14	-14	-14	-14
-12.9	-12.5	-12.4	-11.8	-11.1	-10.4	-8.6	-6.8
-12.4	-11.1	-10.5	-9.8	-8.4	-7	-3.4	0.4
-11.8	-10	-9.2	-8.1	-6	-3.8	1.7	7.8
-10.6	-9.1	-7.5	-6.6	-3.8	-1	6.6	15.2
-11.2	-8.4	-6.9	-5.3	-2.1	1.2	10.6	21.8
-10.6	-7.5	-6.6	-5.1	-1.7	2	12.1	24.8
-11.8	-8.9	-7.4	-6.3	-3.3	-0.1	9.1	20.6
-12.4	-10.5	-9.5	-8.4	-6.5	-4.3	1.9	9.6
-12.9	-12.4	-11.8	-11.4	-10.4	-9.4	-6.6	-3.2
-14	-14	-14	-14	-14	-14	-14	-14
-15.1	-15.5	-16.1	-16.2	-17	-17.8	-19.9	-22.2
-15.6	-16.9	-17.5	-18.2	-19.6	-20.9	-24.5	-28.2
-16.2	-18	-18.8	-19.8	-21.7	-23.5	-28	-32.7
-17.4	-18.6	-20.5	-20.8	-23.2	-25.4	-30.6	-35.8
-16.6	-19.2	-20.4	-21.7	-24.1	-26.4	-32	-37.3
