-23	-23	-23	-23	-23	-23	-23	-23
-24.4	-25.6	-26.3	-26.8	-28	-29	-31.4	-33.5
-25.1	-27.3	-28.3	-29.4	-31.4	-33.2	-37.6	-41.6
-25.9	-28.5	-29.6	-31	-33.3	-35.8	-41.7	-45
-26.4	-29.5	-30.4	-31.9	-34.7	-37.5	-44.6	-44.9
-26.1	-29.1	-30.7	-32.2	-35.3	-38.5	-45	-45
-26.4	-29.5	-30.7	-32.2	-35.6	-39	-44.9	-44.9
-25.9	-28.9	-30.3	-32.1	-35.4	-38.8	-45	-45
-25.4	-28.1	-29.4	-30.9	-33.9	-37.2	-39	-39
-24.5	-26.2	-27.1	-28	-30	-30.1	-30.1	-30.1
-23	-23	-23	-23	-23	-23	-23	-23
-21.5	-19.9	-19	-18.1	-16.2	-15.9	-15.9	-15.9
-20.6	-18	-16.7	-15.3	-12.5	-9.3	-7	-7
-20.1	-17.2	-15.7	-14.2	-11	-7.6	1.6	7.3
-19.6	-16.5	-15.3	-13.8	-10.7	-7.3	1.4	11
-19.9	-16.9	-15.3	-13.8	-10.7	-7.6	0.3	8.6
-19.6	-16.5	-15.6	-14.1	-11.3	-8.5	-1.4	5.6
-20.1	-17.5	-16.1	-15	-12.4	-9.9	-4.1	1.5
-20.6	-18.5	-17.4	-16.4	-14.5	-12.6	-8.2	-4.1
-21.6	-20.3	-19.7	-19.1	-18	-16.9	-14.5	-12.4
-23	-23	-23	-23	-23	-23	-23	-23
