9.8	5.9	4.1	2.3	-1.1	-4.2	-11.5	-17.9
10.3	6.6	5.1	3.5	0.4	-2.6	-9.4	-15.5
11.1	8.5	7.1	5.9	3.4	1.1	-4.5	-9.6
12.4	10.3	9.5	8.7	7	5.3	1.4	-2.5
12.9	12.4	11.8	11.3	10.5	9.6	7.5	6.2
14	14	14	14	14	14	14	14
15.1	15.6	16.3	16.8	17.8	18.8	21.4	21.8
16.1	18	18.8	19.9	22	24.3	30.5	31.5
16.9	20.2	21.7	23.5	27.1	30.9	42.1	44
18	22.3	24.8	27.2	32.4	38.1	44	44
18.5	23.5	26.1	28.9	34.9	41.7	44	44
18	22.3	24.8	27.2	32.4	38.1	44	44
16.9	20.2	21.7	23.5	27.2	31.1	42.3	44
16.1	18	18.8	19.9	22	24.3	30.6	37.9
15.1	15.6	16.3	16.8	17.8	18.8	21.4	24.3
14	14	14	14	14	14	14	14
12.9	12.4	11.8	11.4	10.5	9.6	7.5	5.4
12.4	10.3	9.5	8.7	7	5.3	1.4	-2.4
11.1	8.5	7.1	5.9	3.4	1.1	-4.5	-9.6
10.3	6.9	5.1	3.5	0.4	-2.6	-9.4	-15.4
9.8	5.9	4.1	2.3	-1.1	-4.2	-11.5	-17.9
