0.98245	0.98245	0.98034	0.97766	0.97442	0.97064	0.96633	0.9615	0.95617	0.95036	0.94408	0.93735	0.9302	0.92265	0.91472	0.90643	0.8978	0.88886	0.87964	0.87015	0.86041	0.85046	0.84031	0.82999	0.81951	0.8089	0.79818	0.78737	0.77649	0.76555	0.75457	0.74357	0.73256	0.72157	0.71059	0.69965	0.68876	0.67792	0.66715	0.65646	0.64586	0.63535	0.62495	0.61465	0.60447	0.5944	0.58446	0.57465	0.56497	0.55543	0.54603	0.53676	0.52764	0.51866	0.50982	0.50113	0.49259	0.48419	0.47594	0.46783	0.45987	0.45205	0.44437	0.43684	0.42944	0.42219	0.41507	0.40809	0.40124	0.39453	0.38794	0.38149	0.37516	0.36896	0.36287	0.35691	0.35107	0.34535	0.33974	0.33424	0.32885	0.32357	0.3184	0.31333	0.30836	0.30349	0.29872	0.29404	0.28946	0.28497
0.98925	0.98925	0.98709	0.98435	0.98105	0.97719	0.97279	0.96786	0.96243	0.9565	0.95009	0.94323	0.93595	0.92825	0.92016	0.91172	0.90293	0.89383	0.88443	0.87477	0.86487	0.85474	0.84442	0.83393	0.82328	0.8125	0.80161	0.79063	0.77958	0.76848	0.75734	0.74619	0.73503	0.72388	0.71276	0.70168	0.69065	0.67968	0.66878	0.65797	0.64724	0.63662	0.6261	0.61569	0.6054	0.59524	0.58521	0.5753	0.56554	0.55591	0.54642	0.53708	0.52789	0.51884	0.50994	0.50118	0.49258	0.48412	0.47582	0.46766	0.45964	0.45178	0.44406	0.43648	0.42905	0.42176	0.41461	0.40759	0.40072	0.39397	0.38736	0.38088	0.37453	0.36831	0.3622	0.35623	0.35037	0.34462	0.339	0.33349	0.32809	0.32279	0.31761	0.31253	0.30755	0.30268	0.2979	0.29322	0.28863	0.28414
0.99589	0.99589	0.99368	0.99089	0.98752	0.98359	0.9791	0.97408	0.96853	0.96248	0.95596	0.94897	0.94154	0.9337	0.92547	0.91687	0.90792	0.89866	0.8891	0.87927	0.8692	0.8589	0.84841	0.83775	0.82693	0.81598	0.80493	0.79379	0.78257	0.77131	0.76002	0.74871	0.7374	0.72611	0.71484	0.70362	0.69246	0.68136	0.67034	0.6594	0.64856	0.63782	0.62719	0.61668	0.60629	0.59603	0.5859	0.57591	0.56606	0.55635	0.54678	0.53737	0.5281	0.51899	0.51002	0.50121	0.49254	0.48403	0.47567	0.46747	0.45941	0.4515	0.44374	0.43612	0.42865	0.42132	0.41414	0.4071	0.40019	0.39342	0.38678	0.38028	0.37391	0.36766	0.36154	0.35554	0.34967	0.34391	0.33827	0.33275	0.32733	0.32203	0.31684	0.31175	0.30676	0.30188	0.29709	0.29241	0.28781	0.28331
1.0024	1.0024	1.0001	0.99726	0.99383	0.98982	0.98524	0.98012	0.97447	0.96831	0.96166	0.95454	0.94698	0.939	0.93062	0.92186	0.91276	0.90334	0.89362	0.88363	0.87339	0.86293	0.85227	0.84144	0.83046	0.81935	0.80813	0.79683	0.78546	0.77404	0.76259	0.75114	0.73968	0.72825	0.71684	0.70549	0.69419	0.68296	0.67182	0.66076	0.64981	0.63896	0.62822	0.61761	0.60712	0.59677	0.58655	0.57647	0.56654	0.55675	0.54711	0.53762	0.52829	0.51911	0.51008	0.50121	0.49249	0.48393	0.47552	0.46726	0.45916	0.45121	0.4434	0.43575	0.42825	0.42089	0.41367	0.4066	0.39966	0.39287	0.38621	0.37968	0.37329	0.36702	0.36088	0.35487	0.34898	0.34321	0.33755	0.33202	0.32659	0.32128	0.31608	0.31098	0.30599	0.3011	0.2963	0.29161	0.28702	0.28251
1.0086	1.0086	1.0063	1.0034	0.99995	0.99586	0.9912	0.98599	0.98023	0.97396	0.96719	0.95995	0.95225	0.94413	0.93561	0.9267	0.91745	0.90787	0.89799	0.88784	0.87744	0.86682	0.856	0.845	0.83386	0.82259	0.81121	0.79975	0.78823	0.77666	0.76507	0.75346	0.74186	0.73029	0.71875	0.70727	0.69584	0.68449	0.67323	0.66206	0.65099	0.64004	0.6292	0.61849	0.6079	0.59746	0.58715	0.57699	0.56698	0.55711	0.5474	0.53785	0.52845	0.5192	0.51012	0.50119	0.49242	0.4838	0.47534	0.46704	0.4589	0.45091	0.44307	0.43538	0.42784	0.42045	0.4132	0.4061	0.39914	0.39232	0.38564	0.37909	0.37268	0.36639	0.36024	0.35421	0.3483	0.34252	0.33685	0.3313	0.32587	0.32055	0.31533	0.31023	0.30523	0.30033	0.29554	0.29084	0.28624	0.28173
1.0147	1.0147	1.0124	1.0094	1.0059	1.0017	0.99697	0.99167	0.98581	0.97943	0.97254	0.96517	0.95735	0.94909	0.94042	0.93138	0.92197	0.91224	0.90221	0.8919	0.88134	0.87056	0.85958	0.84843	0.83713	0.8257	0.81417	0.80256	0.79089	0.77917	0.76743	0.75569	0.74395	0.73224	0.72058	0.70896	0.69742	0.68595	0.67457	0.66329	0.65211	0.64105	0.63012	0.61931	0.60864	0.5981	0.58771	0.57747	0.56738	0.55745	0.54767	0.53804	0.52858	0.51928	0.51013	0.50115	0.49233	0.48367	0.47516	0.46682	0.45863	0.4506	0.44273	0.435	0.42743	0.42001	0.41274	0.40561	0.39862	0.39178	0.38508	0.37851	0.37208	0.36577	0.3596	0.35356	0.34764	0.34184	0.33617	0.33061	0.32516	0.31983	0.31461	0.3095	0.30449	0.29959	0.29479	0.29009	0.28548	0.28097
1.0206	1.0206	1.0182	1.0152	1.0116	1.0074	1.0025	0.99714	0.99119	0.9847	0.9777	0.97021	0.96225	0.95386	0.94506	0.93587	0.92632	0.91644	0.90626	0.8958	0.88509	0.87415	0.86302	0.85172	0.84026	0.82868	0.817	0.80524	0.79342	0.78157	0.76969	0.75781	0.74594	0.7341	0.72231	0.71057	0.69891	0.68732	0.67583	0.66444	0.65317	0.64201	0.63098	0.62008	0.60932	0.5987	0.58823	0.57791	0.56775	0.55775	0.5479	0.53821	0.52869	0.51933	0.51013	0.5011	0.49223	0.48352	0.47497	0.46659	0.45836	0.45029	0.44238	0.43463	0.42703	0.41958	0.41228	0.40512	0.39812	0.39125	0.38453	0.37794	0.37149	0.36517	0.35899	0.35293	0.34699	0.34119	0.3355	0.32993	0.32448	0.31914	0.31391	0.30879	0.30378	0.29887	0.29407	0.28936	0.28475	0.28024
1.0262	1.0262	1.0238	1.0208	1.0171	1.0128	1.0079	1.0024	0.99635	0.98976	0.98265	0.97504	0.96696	0.95844	0.9495	0.94018	0.93049	0.92047	0.91014	0.89953	0.88867	0.87759	0.86631	0.85485	0.84325	0.83153	0.8197	0.8078	0.79584	0.78385	0.77183	0.75982	0.74783	0.73586	0.72395	0.71209	0.70032	0.68862	0.67703	0.66553	0.65416	0.64291	0.63178	0.6208	0.60995	0.59926	0.58871	0.57832	0.56809	0.55801	0.5481	0.53836	0.52878	0.51936	0.51011	0.50103	0.49211	0.48336	0.47477	0.46635	0.45809	0.44999	0.44204	0.43426	0.42663	0.41915	0.41183	0.40465	0.39762	0.39073	0.38399	0.37739	0.37092	0.36459	0.35839	0.35231	0.34637	0.34055	0.33485	0.32927	0.32381	0.31847	0.31323	0.30811	0.30309	0.29818	0.29337	0.28866	0.28405	0.27953
1.0316	1.0316	1.0292	1.0261	1.0224	1.018	1.013	1.0074	1.0013	0.9946	0.98738	0.97966	0.97146	0.96282	0.95375	0.94429	0.93447	0.9243	0.91383	0.90309	0.89208	0.88086	0.86943	0.85784	0.84609	0.83423	0.82227	0.81023	0.79814	0.78601	0.77387	0.76173	0.74961	0.73753	0.7255	0.71353	0.70164	0.68984	0.67815	0.66656	0.65509	0.64374	0.63254	0.62147	0.61054	0.59977	0.58915	0.57869	0.56839	0.55825	0.54828	0.53848	0.52885	0.51938	0.51008	0.50095	0.49199	0.4832	0.47457	0.46611	0.45781	0.44968	0.44171	0.43389	0.42624	0.41873	0.41139	0.40419	0.39714	0.39023	0.38347	0.37685	0.37037	0.36402	0.35781	0.35172	0.34577	0.33994	0.33423	0.32864	0.32317	0.31782	0.31258	0.30745	0.30243	0.29751	0.2927	0.28799	0.28337	0.27885
1.0368	1.0368	1.0343	1.0312	1.0274	1.0229	1.0179	1.0122	1.006	0.9992	0.99188	0.98405	0.97574	0.96698	0.95779	0.9482	0.93824	0.92795	0.91735	0.90646	0.89532	0.88396	0.8724	0.86066	0.84879	0.83679	0.82469	0.81252	0.8003	0.78805	0.77578	0.76352	0.75129	0.73909	0.72695	0.71488	0.70289	0.69099	0.67919	0.66751	0.65595	0.64452	0.63323	0.62208	0.61109	0.60024	0.58955	0.57903	0.56866	0.55847	0.54844	0.53858	0.5289	0.51938	0.51004	0.50087	0.49186	0.48303	0.47437	0.46587	0.45754	0.44938	0.44138	0.43354	0.42585	0.41833	0.41096	0.40374	0.39667	0.38975	0.38297	0.37633	0.36983	0.36347	0.35725	0.35115	0.34519	0.33935	0.33363	0.32804	0.32256	0.3172	0.31196	0.30682	0.3018	0.29687	0.29206	0.28734	0.28273	0.27821
