1.015	1.014	1.0127	1.0111	1.0091	1.0069	1.0044	1.0016	0.9985	0.99515	0.99153	0.98766	0.98354	0.9792	0.97462	0.96983	0.96484	0.95966	0.95429	0.94876	0.94306	0.93722	0.93123	0.92512	0.91889	0.91255	0.90612	0.8996	0.893	0.88633	0.8796	0.87282	0.86599	0.85913	0.85225	0.84534	0.83841	0.83148	0.82455	0.81762	0.8107	0.80379	0.79691	0.79004	0.78321	0.77641	0.76964	0.76291	0.75622	0.74958	0.74298	0.73643	0.72994	0.72349	0.71711	0.71078	0.7045	0.69829	0.69214	0.68605	0.68002	0.67405	0.66815	0.66231	0.65653	0.65082	0.64518	0.6396	0.63408	0.62863	0.62324	0.61792	0.61266	0.60746	0.60233	0.59726	0.59225	0.58731	0.58243	0.5776	0.57284	0.56814	0.5635	0.55891	0.55439	0.54992	0.54551	0.54115	0.53686	0.53261
1.0237	1.0227	1.0213	1.0197	1.0177	1.0154	1.0128	1.01	1.0068	1.0034	0.99964	0.99567	0.99145	0.98699	0.98231	0.9774	0.97229	0.96698	0.96149	0.95582	0.94999	0.94401	0.9379	0.93165	0.92528	0.91881	0.91224	0.90558	0.89885	0.89204	0.88518	0.87827	0.87131	0.86432	0.8573	0.85027	0.84322	0.83617	0.82911	0.82207	0.81503	0.80801	0.80102	0.79405	0.7871	0.7802	0.77333	0.7665	0.75972	0.75298	0.74629	0.73966	0.73307	0.72655	0.72008	0.71367	0.70732	0.70103	0.6948	0.68864	0.68254	0.67651	0.67054	0.66464	0.6588	0.65303	0.64733	0.64169	0.63612	0.63061	0.62517	0.6198	0.61449	0.60925	0.60407	0.59896	0.59391	0.58892	0.584	0.57914	0.57434	0.5696	0.56492	0.5603	0.55574	0.55124	0.5468	0.54241	0.53808	0.53381
1.0319	1.0309	1.0295	1.0278	1.0257	1.0234	1.0208	1.0178	1.0146	1.011	1.0072	1.0032	0.99886	0.99429	0.9895	0.98448	0.97925	0.97383	0.96822	0.96243	0.95647	0.95037	0.94412	0.93775	0.93125	0.92465	0.91795	0.91117	0.9043	0.89737	0.89038	0.88335	0.87627	0.86916	0.86202	0.85487	0.8477	0.84053	0.83337	0.82621	0.81907	0.81194	0.80484	0.79777	0.79073	0.78373	0.77676	0.76984	0.76297	0.75614	0.74937	0.74265	0.73599	0.72938	0.72284	0.71635	0.70993	0.70357	0.69728	0.69105	0.68488	0.67879	0.67276	0.6668	0.6609	0.65508	0.64932	0.64363	0.63801	0.63245	0.62697	0.62155	0.61619	0.61091	0.60569	0.60053	0.59544	0.59042	0.58546	0.58056	0.57572	0.57095	0.56624	0.56159	0.557	0.55246	0.54799	0.54358	0.53922	0.53492
1.0395	1.0384	1.037	1.0353	1.0332	1.0308	1.0281	1.0251	1.0218	1.0182	1.0143	1.0101	1.0057	1.0011	0.99617	0.99105	0.98572	0.98018	0.97446	0.96855	0.96248	0.95626	0.9499	0.9434	0.93679	0.93006	0.92325	0.91634	0.90936	0.90231	0.8952	0.88805	0.88085	0.87363	0.86638	0.85912	0.85184	0.84457	0.8373	0.83004	0.8228	0.81557	0.80838	0.80121	0.79408	0.78698	0.77993	0.77293	0.76597	0.75906	0.75221	0.74541	0.73868	0.732	0.72538	0.71883	0.71234	0.70591	0.69956	0.69327	0.68704	0.68089	0.6748	0.66879	0.66284	0.65696	0.65116	0.64542	0.63975	0.63415	0.62862	0.62315	0.61776	0.61243	0.60717	0.60198	0.59685	0.59179	0.5868	0.58186	0.577	0.57219	0.56745	0.56277	0.55815	0.55359	0.54909	0.54465	0.54026	0.53594
1.0465	1.0454	1.044	1.0422	1.0401	1.0376	1.0349	1.0318	1.0284	1.0247	1.0208	1.0165	1.012	1.0073	1.0023	0.99709	0.99166	0.98602	0.98019	0.97418	0.968	0.96167	0.95519	0.94859	0.94186	0.93503	0.9281	0.92108	0.91399	0.90683	0.89962	0.89236	0.88506	0.87773	0.87038	0.86301	0.85564	0.84827	0.8409	0.83354	0.82621	0.81889	0.81161	0.80435	0.79714	0.78996	0.78283	0.77574	0.76871	0.76173	0.75481	0.74794	0.74113	0.73439	0.7277	0.72109	0.71454	0.70805	0.70164	0.69529	0.68901	0.68281	0.67667	0.6706	0.66461	0.65868	0.65283	0.64705	0.64133	0.63569	0.63012	0.62462	0.61919	0.61382	0.60853	0.6033	0.59814	0.59304	0.58802	0.58305	0.57816	0.57332	0.56855	0.56384	0.5592	0.55461	0.55009	0.54562	0.54122	0.53687
1.0529	1.0518	1.0503	1.0485	1.0463	1.0438	1.041	1.0379	1.0344	1.0307	1.0267	1.0224	1.0178	1.013	1.0079	1.0026	0.99705	0.99132	0.98539	0.97929	0.97301	0.96658	0.96	0.9533	0.94647	0.93954	0.9325	0.92539	0.91819	0.91094	0.90362	0.89626	0.88887	0.88144	0.874	0.86654	0.85907	0.85161	0.84416	0.83672	0.82929	0.8219	0.81453	0.8072	0.79991	0.79265	0.78545	0.77829	0.77119	0.76414	0.75715	0.75022	0.74335	0.73654	0.7298	0.72313	0.71652	0.70998	0.70352	0.69712	0.69079	0.68454	0.67835	0.67224	0.6662	0.66023	0.65434	0.64852	0.64277	0.63709	0.63148	0.62594	0.62047	0.61508	0.60975	0.60449	0.5993	0.59417	0.58912	0.58413	0.5792	0.57434	0.56955	0.56481	0.56014	0.55554	0.55099	0.5465	0.54207	0.5377
1.0586	1.0574	1.0559	1.0541	1.0519	1.0494	1.0465	1.0433	1.0398	1.036	1.032	1.0276	1.0229	1.018	1.0129	1.0075	1.0019	0.99606	0.99005	0.98386	0.97749	0.97097	0.9643	0.95751	0.95059	0.94356	0.93644	0.92923	0.92195	0.9146	0.9072	0.89975	0.89227	0.88476	0.87723	0.86969	0.86214	0.8546	0.84707	0.83955	0.83205	0.82458	0.81714	0.80974	0.80238	0.79506	0.78779	0.78057	0.7734	0.76629	0.75924	0.75225	0.74533	0.73847	0.73167	0.72495	0.71829	0.71171	0.70519	0.69875	0.69238	0.68608	0.67985	0.6737	0.66762	0.66162	0.65568	0.64983	0.64404	0.63833	0.63268	0.62712	0.62162	0.61619	0.61083	0.60555	0.60033	0.59518	0.5901	0.58508	0.58013	0.57525	0.57043	0.56568	0.56098	0.55636	0.55179	0.54728	0.54283	0.53845
1.0636	1.0624	1.0609	1.0591	1.0568	1.0543	1.0514	1.0481	1.0446	1.0407	1.0366	1.0322	1.0275	1.0225	1.0173	1.0118	1.0061	1.0002	0.99415	0.98788	0.98143	0.97483	0.96809	0.96121	0.95421	0.9471	0.9399	0.93261	0.92525	0.91782	0.91034	0.90282	0.89526	0.88767	0.88006	0.87245	0.86483	0.85722	0.84962	0.84203	0.83447	0.82693	0.81943	0.81196	0.80454	0.79716	0.78983	0.78256	0.77534	0.76818	0.76107	0.75403	0.74706	0.74015	0.73331	0.72654	0.71984	0.71321	0.70666	0.70017	0.69376	0.68743	0.68116	0.67498	0.66886	0.66282	0.65686	0.65097	0.64515	0.63941	0.63374	0.62814	0.62262	0.61717	0.61178	0.60647	0.60123	0.59606	0.59095	0.58592	0.58095	0.57604	0.5712	0.56643	0.56172	0.55707	0.55249	0.54796	0.5435	0.5391
1.0679	1.0668	1.0652	1.0633	1.0611	1.0585	1.0555	1.0523	1.0487	1.0448	1.0406	1.0361	1.0313	1.0263	1.021	1.0155	1.0098	1.0038	0.99767	0.99133	0.98482	0.97815	0.97133	0.96439	0.95732	0.95014	0.94287	0.93551	0.92808	0.92058	0.91304	0.90544	0.89782	0.89017	0.8825	0.87482	0.86714	0.85947	0.8518	0.84416	0.83654	0.82895	0.82139	0.81387	0.8064	0.79897	0.79159	0.78427	0.777	0.76979	0.76264	0.75556	0.74854	0.74159	0.73471	0.7279	0.72117	0.7145	0.70791	0.70139	0.69495	0.68858	0.68229	0.67607	0.66993	0.66386	0.65787	0.65195	0.64611	0.64034	0.63464	0.62902	0.62348	0.618	0.6126	0.60726	0.602	0.59681	0.59168	0.58663	0.58164	0.57672	0.57186	0.56707	0.56235	0.55768	0.55308	0.54855	0.54407	0.53965
1.0715	1.0703	1.0688	1.0669	1.0646	1.062	1.059	1.0557	1.0521	1.0482	1.0439	1.0394	1.0346	1.0295	1.0242	1.0186	1.0128	1.0068	1.0006	0.9942	0.98764	0.98091	0.97404	0.96703	0.95991	0.95267	0.94534	0.93792	0.93044	0.92288	0.91528	0.90763	0.89995	0.89224	0.88452	0.87679	0.86906	0.86134	0.85362	0.84593	0.83826	0.83062	0.82302	0.81546	0.80794	0.80047	0.79305	0.78568	0.77838	0.77113	0.76395	0.75683	0.74977	0.74279	0.73588	0.72904	0.72227	0.71557	0.70895	0.7024	0.69593	0.68954	0.68322	0.67698	0.67081	0.66472	0.6587	0.65276	0.6469	0.64111	0.63539	0.62975	0.62419	0.61869	0.61327	0.60792	0.60264	0.59743	0.59229	0.58722	0.58222	0.57728	0.57241	0.56761	0.56287	0.55819	0.55358	0.54903	0.54454	0.54011
1.0744	1.0732	1.0716	1.0697	1.0674	1.0648	1.0618	1.0585	1.0548	1.0508	1.0466	1.042	1.0372	1.0321	1.0267	1.0211	1.0152	1.0092	1.0029	0.99649	0.98988	0.98311	0.97619	0.96913	0.96196	0.95468	0.9473	0.93984	0.93231	0.92471	0.91706	0.90937	0.90164	0.89389	0.88613	0.87836	0.87058	0.86282	0.85507	0.84734	0.83963	0.83195	0.82431	0.81672	0.80916	0.80166	0.79421	0.78681	0.77947	0.77219	0.76498	0.75783	0.75075	0.74374	0.7368	0.72994	0.72314	0.71642	0.70978	0.70321	0.69671	0.6903	0.68396	0.67769	0.67151	0.6654	0.65936	0.65341	0.64752	0.64172	0.63599	0.63033	0.62475	0.61924	0.6138	0.60844	0.60315	0.59792	0.59277	0.58769	0.58267	0.57773	0.57285	0.56803	0.56328	0.5586	0.55397	0.54941	0.54491	0.54048
1.0765	1.0753	1.0737	1.0718	1.0695	1.0668	1.0638	1.0605	1.0568	1.0528	1.0485	1.0439	1.0391	1.0339	1.0285	1.0229	1.017	1.0109	1.0047	0.99818	0.99153	0.98473	0.97778	0.97069	0.96348	0.95617	0.94876	0.94126	0.93369	0.92606	0.91838	0.91065	0.90289	0.89511	0.88732	0.87951	0.87171	0.86391	0.85613	0.84837	0.84064	0.83294	0.82527	0.81764	0.81007	0.80254	0.79506	0.78764	0.78028	0.77298	0.76574	0.75857	0.75147	0.74444	0.73748	0.7306	0.72379	0.71705	0.71039	0.7038	0.69729	0.69086	0.6845	0.67822	0.67202	0.6659	0.65985	0.65388	0.64799	0.64217	0.63643	0.63076	0.62516	0.61964	0.6142	0.60882	0.60352	0.59829	0.59313	0.58803	0.58301	0.57806	0.57317	0.56834	0.56359	0.55889	0.55426	0.54969	0.54519	0.54074
1.0779	1.0767	1.0751	1.0731	1.0708	1.0682	1.0651	1.0618	1.0581	1.0541	1.0498	1.0452	1.0403	1.0351	1.0297	1.0241	1.0182	1.0121	1.0058	0.99927	0.9926	0.98577	0.9788	0.97169	0.96446	0.95712	0.94969	0.94217	0.93458	0.92693	0.91922	0.91148	0.9037	0.8959	0.88808	0.88026	0.87243	0.86462	0.85682	0.84904	0.84129	0.83357	0.82588	0.81824	0.81065	0.8031	0.79561	0.78817	0.7808	0.77348	0.76623	0.75905	0.75194	0.74489	0.73792	0.73102	0.7242	0.71745	0.71078	0.70418	0.69766	0.69122	0.68485	0.67856	0.67235	0.66622	0.66017	0.65419	0.64828	0.64246	0.63671	0.63103	0.62543	0.6199	0.61445	0.60907	0.60376	0.59852	0.59335	0.58826	0.58323	0.57827	0.57337	0.56854	0.56378	0.55908	0.55445	0.54988	0.54537	0.54092
1.0785	1.0773	1.0757	1.0737	1.0714	1.0688	1.0657	1.0624	1.0587	1.0547	1.0504	1.0457	1.0408	1.0357	1.0302	1.0246	1.0187	1.0126	1.0063	0.99975	0.99307	0.98623	0.97925	0.97213	0.96489	0.95754	0.9501	0.94257	0.93497	0.92731	0.9196	0.91184	0.90405	0.89624	0.88842	0.88058	0.87275	0.86493	0.85712	0.84933	0.84157	0.83385	0.82615	0.81851	0.8109	0.80335	0.79585	0.78841	0.78103	0.7737	0.76645	0.75926	0.75214	0.74509	0.73812	0.73121	0.72438	0.71763	0.71095	0.70435	0.69782	0.69138	0.68501	0.67872	0.6725	0.66636	0.6603	0.65432	0.64842	0.64259	0.63683	0.63115	0.62555	0.62002	0.61456	0.60918	0.60387	0.59863	0.59346	0.58835	0.58332	0.57836	0.57346	0.56863	0.56387	0.55917	0.55453	0.54996	0.54544	0.54099
1.0783	1.0771	1.0755	1.0736	1.0713	1.0686	1.0656	1.0622	1.0585	1.0545	1.0502	1.0456	1.0407	1.0355	1.0301	1.0244	1.0185	1.0124	1.0061	0.99962	0.99294	0.98611	0.97913	0.97201	0.96478	0.95743	0.94999	0.94247	0.93487	0.92721	0.9195	0.91174	0.90396	0.89615	0.88833	0.8805	0.87267	0.86485	0.85704	0.84926	0.8415	0.83377	0.82608	0.81844	0.81083	0.80328	0.79579	0.78834	0.78096	0.77365	0.76639	0.7592	0.75209	0.74504	0.73806	0.73116	0.72433	0.71758	0.7109	0.7043	0.69778	0.69133	0.68497	0.67868	0.67246	0.66633	0.66027	0.65429	0.64838	0.64255	0.6368	0.63112	0.62552	0.61999	0.61453	0.60915	0.60384	0.5986	0.59343	0.58833	0.5833	0.57833	0.57344	0.56861	0.56384	0.55914	0.55451	0.54993	0.54542	0.54097
1.0774	1.0762	1.0746	1.0727	1.0704	1.0677	1.0647	1.0613	1.0577	1.0537	1.0493	1.0447	1.0399	1.0347	1.0293	1.0236	1.0178	1.0117	1.0054	0.99888	0.99222	0.9854	0.97844	0.97134	0.96411	0.95679	0.94936	0.94185	0.93427	0.92662	0.91892	0.91119	0.90341	0.89562	0.88781	0.87999	0.87218	0.86437	0.85658	0.8488	0.84106	0.83334	0.82567	0.81803	0.81044	0.8029	0.79541	0.78798	0.78061	0.7733	0.76606	0.75888	0.75177	0.74473	0.73777	0.73087	0.72405	0.71731	0.71064	0.70405	0.69753	0.69109	0.68473	0.67844	0.67224	0.66611	0.66005	0.65408	0.64818	0.64236	0.63661	0.63094	0.62534	0.61981	0.61436	0.60898	0.60368	0.59844	0.59327	0.58818	0.58315	0.57819	0.5733	0.56847	0.56371	0.55902	0.55438	0.54981	0.5453	0.54086
1.0757	1.0745	1.0729	1.071	1.0687	1.0661	1.0631	1.0597	1.0561	1.0521	1.0478	1.0432	1.0384	1.0332	1.0278	1.0222	1.0163	1.0103	1.004	0.99754	0.99091	0.98412	0.97718	0.9701	0.96291	0.95561	0.94821	0.94073	0.93317	0.92555	0.91788	0.91017	0.90242	0.89465	0.88687	0.87908	0.87129	0.8635	0.85573	0.84798	0.84026	0.83257	0.82491	0.81729	0.80972	0.8022	0.79474	0.78733	0.77997	0.77268	0.76545	0.75829	0.7512	0.74418	0.73723	0.73035	0.72354	0.71681	0.71016	0.70358	0.69707	0.69065	0.6843	0.67802	0.67183	0.66571	0.65967	0.6537	0.64781	0.642	0.63626	0.6306	0.62501	0.61949	0.61405	0.60868	0.60338	0.59815	0.59299	0.5879	0.58288	0.57793	0.57305	0.56823	0.56347	0.55878	0.55415	0.54959	0.54508	0.54064
1.0733	1.0721	1.0705	1.0686	1.0663	1.0637	1.0607	1.0574	1.0538	1.0498	1.0455	1.041	1.0362	1.0311	1.0257	1.0201	1.0143	1.0083	1.002	0.9956	0.989	0.98225	0.97535	0.96832	0.96116	0.9539	0.94654	0.9391	0.93158	0.924	0.91637	0.90869	0.90098	0.89325	0.8855	0.87775	0.86999	0.86224	0.85451	0.84679	0.8391	0.83144	0.82381	0.81623	0.80869	0.80119	0.79375	0.78637	0.77904	0.77178	0.76458	0.75744	0.75037	0.74337	0.73644	0.72959	0.7228	0.71609	0.70946	0.7029	0.69641	0.69	0.68367	0.67741	0.67124	0.66513	0.65911	0.65316	0.64728	0.64148	0.63576	0.63011	0.62453	0.61903	0.6136	0.60824	0.60295	0.59773	0.59259	0.58751	0.5825	0.57755	0.57268	0.56787	0.56312	0.55844	0.55382	0.54926	0.54477	0.54033
1.0701	1.0689	1.0674	1.0655	1.0632	1.0606	1.0576	1.0544	1.0507	1.0468	1.0426	1.0381	1.0333	1.0282	1.0229	1.0174	1.0116	1.0056	0.99944	0.99306	0.98652	0.97982	0.97297	0.96598	0.95888	0.95167	0.94436	0.93697	0.9295	0.92197	0.91439	0.90677	0.89911	0.89142	0.88372	0.87601	0.8683	0.8606	0.8529	0.84523	0.83758	0.82996	0.82238	0.81483	0.80733	0.79987	0.79247	0.78512	0.77783	0.7706	0.76343	0.75633	0.74929	0.74232	0.73542	0.72859	0.72183	0.71515	0.70854	0.702	0.69554	0.68916	0.68285	0.67662	0.67046	0.66438	0.65837	0.65244	0.64658	0.6408	0.6351	0.62946	0.6239	0.61842	0.613	0.60766	0.60239	0.59718	0.59205	0.58699	0.58199	0.57706	0.5722	0.5674	0.56266	0.55799	0.55338	0.54884	0.54435	0.53993
1.0662	1.065	1.0635	1.0616	1.0594	1.0568	1.0539	1.0506	1.0471	1.0432	1.039	1.0345	1.0298	1.0248	1.0195	1.014	1.0083	1.0024	0.99626	0.98994	0.98346	0.97682	0.97003	0.96311	0.95607	0.94892	0.94168	0.93435	0.92695	0.91948	0.91196	0.90439	0.89679	0.88917	0.88152	0.87387	0.86622	0.85857	0.85093	0.84331	0.83571	0.82814	0.82061	0.81311	0.80565	0.79825	0.79089	0.78358	0.77633	0.76914	0.76201	0.75495	0.74795	0.74102	0.73415	0.72736	0.72064	0.71399	0.70741	0.7009	0.69447	0.68812	0.68184	0.67563	0.6695	0.66344	0.65746	0.65156	0.64573	0.63997	0.63428	0.62867	0.62313	0.61767	0.61227	0.60695	0.60169	0.59651	0.59139	0.58634	0.58136	0.57645	0.5716	0.56682	0.5621	0.55744	0.55285	0.54831	0.54384	0.53943
1.0616	1.0604	1.0589	1.0571	1.0548	1.0523	1.0494	1.0462	1.0427	1.0388	1.0347	1.0303	1.0256	1.0207	1.0155	1.0101	1.0044	0.99855	0.99249	0.98625	0.97984	0.97327	0.96656	0.95971	0.95275	0.94567	0.9385	0.93125	0.92392	0.91652	0.90907	0.90158	0.89405	0.88649	0.87892	0.87133	0.86375	0.85616	0.84859	0.84103	0.83349	0.82598	0.81851	0.81107	0.80367	0.79631	0.78901	0.78175	0.77456	0.76742	0.76033	0.75332	0.74636	0.73947	0.73265	0.7259	0.71922	0.7126	0.70606	0.6996	0.6932	0.68688	0.68063	0.67446	0.66836	0.66234	0.65639	0.65051	0.6447	0.63897	0.63331	0.62773	0.62222	0.61677	0.6114	0.6061	0.60087	0.5957	0.59061	0.58558	0.58062	0.57572	0.57089	0.56613	0.56142	0.55678	0.5522	0.54769	0.54323	0.53883
